Id,Label,0,1,2,3,4,5,6,7,modularity_class
13035,13035,13035,HIV,0,inactive,HIV_13035,29782,,,0
13036,13036,13036,HIV,0,inactive,HIV_13036,11858,,,18
13037,13037,13037,HIV,0,inactive,HIV_13037,22788,,,15
13038,13038,13038,HIV,0,inactive,HIV_13038,13038,,,7
13039,13039,13039,HIV,0,inactive,HIV_13039,950,,,19
13040,13040,13040,HIV,0,inactive,HIV_13040,8307,,,7
13041,13041,13041,HIV,0,inactive,HIV_13041,4651,,,8
13042,13042,13042,HIV,0,inactive,HIV_13042,3502,,,13
13043,13043,13043,HIV,0,inactive,HIV_13043,3502,,,13
13044,13044,13044,HIV,0,inactive,HIV_13044,1503,,,8
13045,13045,13045,HIV,0,inactive,HIV_13045,13046,,,5
13046,13046,13046,HIV,0,inactive,HIV_13046,13046,,,5
13047,13047,13047,HIV,0,inactive,HIV_13047,23764,,,3
13048,13048,13048,HIV,0,inactive,HIV_13048,15470,,,7
13049,13049,13049,HIV,0,inactive,HIV_13049,3595,,,20
13050,13050,13050,HIV,0,inactive,HIV_13050,10052,,,10
13051,13051,13051,HIV,0,inactive,HIV_13051,34126,,,20
13052,13052,13052,HIV,0,inactive,HIV_13052,17077,,,10
13053,13053,13053,HIV,0,inactive,HIV_13053,508,,,12
13054,13054,13054,HIV,0,inactive,HIV_13054,21751,,,17
13055,13055,13055,HIV,0,inactive,HIV_13055,33410,,,17
13056,13056,13056,HIV,0,inactive,HIV_13056,3007,,,20
13057,13057,13057,HIV,0,inactive,HIV_13057,558,,,20
13058,13058,13058,HIV,0,inactive,HIV_13058,6837,,,2
13059,13059,13059,HIV,0,inactive,HIV_13059,2926,,,9
13060,13060,13060,HIV,0,inactive,HIV_13060,7224,,,15
13061,13061,13061,HIV,0,inactive,HIV_13061,40492,,,10
13062,13062,13062,HIV,0,inactive,HIV_13062,30869,,,10
13063,13063,13063,HIV,0,inactive,HIV_13063,32506,,,10
13064,13064,13064,HIV,0,inactive,HIV_13064,32506,,,10
13065,13065,13065,HIV,0,inactive,HIV_13065,32506,,,10
13066,13066,13066,HIV,1,active,HIV_13066,24087,,,10
13067,13067,13067,HIV,0,inactive,HIV_13067,24087,,,10
13068,13068,13068,HIV,0,inactive,HIV_13068,1262,,,5
13069,13069,13069,HIV,0,inactive,HIV_13069,17688,,,15
13070,13070,13070,HIV,0,inactive,HIV_13070,5232,,,16
13071,13071,13071,HIV,0,inactive,HIV_13071,23074,,,5
13072,13072,13072,HIV,0,inactive,HIV_13072,31104,,,0
13073,13073,13073,HIV,0,inactive,HIV_13073,10393,,,13
13074,13074,13074,HIV,0,inactive,HIV_13074,10393,,,13
13075,13075,13075,HIV,0,inactive,HIV_13075,10437,,,19
13076,13076,13076,HIV,0,inactive,HIV_13076,24148,,,7
13077,13077,13077,HIV,0,inactive,HIV_13077,34126,,,20
13078,13078,13078,HIV,0,inactive,HIV_13078,1890,,,10
13079,13079,13079,HIV,0,inactive,HIV_13079,38851,,,19
13080,13080,13080,HIV,0,inactive,HIV_13080,20553,,,20
13081,13081,13081,HIV,0,inactive,HIV_13081,12270,,,6
13082,13082,13082,HIV,0,inactive,HIV_13082,25411,,,0
13083,13083,13083,HIV,0,inactive,HIV_13083,35074,,,0
13084,13084,13084,HIV,0,inactive,HIV_13084,36365,,,6
13085,13085,13085,HIV,0,inactive,HIV_13085,36365,,,6
13086,13086,13086,HIV,0,inactive,HIV_13086,8766,,,2
13087,13087,13087,HIV,0,inactive,HIV_13087,36365,,,6
13088,13088,13088,HIV,0,inactive,HIV_13088,6896,,,14
13089,13089,13089,HIV,0,inactive,HIV_13089,13089,,,0
13090,13090,13090,HIV,0,inactive,HIV_13090,11140,,,0
13091,13091,13091,HIV,0,inactive,HIV_13091,12519,,,10
13092,13092,13092,HIV,0,inactive,HIV_13092,13089,,,0
13093,13093,13093,HIV,0,inactive,HIV_13093,26211,,,18
13094,13094,13094,HIV,0,inactive,HIV_13094,26211,,,18
13095,13095,13095,HIV,0,inactive,HIV_13095,26211,,,0
13096,13096,13096,HIV,0,inactive,HIV_13096,26211,,,18
13097,13097,13097,HIV,0,inactive,HIV_13097,9829,,,18
13098,13098,13098,HIV,0,inactive,HIV_13098,9829,,,18
13099,13099,13099,HIV,0,inactive,HIV_13099,9829,,,18
13100,13100,13100,HIV,0,inactive,HIV_13100,9829,,,18
13101,13101,13101,HIV,0,inactive,HIV_13101,9829,,,18
13102,13102,13102,HIV,0,inactive,HIV_13102,21814,,,19
13103,13103,13103,HIV,0,inactive,HIV_13103,9829,,,18
13104,13104,13104,HIV,0,inactive,HIV_13104,9829,,,18
13105,13105,13105,HIV,0,inactive,HIV_13105,9829,,,18
13106,13106,13106,HIV,0,inactive,HIV_13106,15710,,,15
13107,13107,13107,HIV,0,inactive,HIV_13107,24875,,,18
13108,13108,13108,HIV,0,inactive,HIV_13108,25819,,,12
13109,13109,13109,HIV,0,inactive,HIV_13109,32448,,,5
13110,13110,13110,HIV,0,inactive,HIV_13110,22456,,,12
13111,13111,13111,HIV,0,inactive,HIV_13111,22456,,,12
13112,13112,13112,HIV,1,active,HIV_13112,5896,,,1
13113,13113,13113,HIV,0,inactive,HIV_13113,36034,,,7
13114,13114,13114,HIV,0,inactive,HIV_13114,40130,,,8
13115,13115,13115,HIV,1,active,HIV_13115,18588,,,1
13116,13116,13116,HIV,1,active,HIV_13116,5896,,,1
13117,13117,13117,HIV,1,active,HIV_13117,12655,,,1
13118,13118,13118,HIV,0,inactive,HIV_13118,23016,,,18
13119,13119,13119,HIV,0,inactive,HIV_13119,38714,,,7
13120,13120,13120,HIV,0,inactive,HIV_13120,17136,,,10
13121,13121,13121,HIV,0,inactive,HIV_13121,12042,,,0
13122,13122,13122,HIV,0,inactive,HIV_13122,30432,,,5
13123,13123,13123,HIV,0,inactive,HIV_13123,31937,,,5
13124,13124,13124,HIV,0,inactive,HIV_13124,3723,,,18
13125,13125,13125,HIV,0,inactive,HIV_13125,23327,,,16
13126,13126,13126,HIV,0,inactive,HIV_13126,18564,,,15
13127,13127,13127,HIV,0,inactive,HIV_13127,27729,,,8
13128,13128,13128,HIV,0,inactive,HIV_13128,5127,,,3
13129,13129,13129,HIV,0,inactive,HIV_13129,4546,,,10
13130,13130,13130,HIV,0,inactive,HIV_13130,4735,,,18
13131,13131,13131,HIV,0,inactive,HIV_13131,30973,,,7
13132,13132,13132,HIV,0,inactive,HIV_13132,40569,,,19
13133,13133,13133,HIV,0,inactive,HIV_13133,28300,,,14
13134,13134,13134,HIV,0,inactive,HIV_13134,454,,,6
13135,13135,13135,HIV,0,inactive,HIV_13135,41273,,,11
13136,13136,13136,HIV,0,inactive,HIV_13136,39924,,,17
13137,13137,13137,HIV,0,inactive,HIV_13137,38835,,,12
13138,13138,13138,HIV,0,inactive,HIV_13138,19165,,,16
13139,13139,13139,HIV,0,inactive,HIV_13139,4750,,,12
13140,13140,13140,HIV,0,inactive,HIV_13140,3541,,,12
13141,13141,13141,HIV,0,inactive,HIV_13141,38595,,,12
13142,13142,13142,HIV,0,inactive,HIV_13142,16917,,,12
13143,13143,13143,HIV,0,inactive,HIV_13143,3541,,,12
13144,13144,13144,HIV,0,inactive,HIV_13144,5838,,,14
13145,13145,13145,HIV,0,inactive,HIV_13145,3595,,,20
13146,13146,13146,HIV,0,inactive,HIV_13146,39653,,,10
13147,13147,13147,HIV,0,inactive,HIV_13147,36316,,,17
13148,13148,13148,HIV,0,inactive,HIV_13148,24724,,,14
13149,13149,13149,HIV,0,inactive,HIV_13149,33734,,,14
13150,13150,13150,HIV,0,inactive,HIV_13150,22357,,,19
13151,13151,13151,HIV,0,inactive,HIV_13151,15965,,,19
13152,13152,13152,HIV,0,inactive,HIV_13152,37808,,,19
13153,13153,13153,HIV,0,inactive,HIV_13153,13163,,,3
13154,13154,13154,HIV,0,inactive,HIV_13154,1503,,,8
13155,13155,13155,HIV,0,inactive,HIV_13155,34687,,,15
13156,13156,13156,HIV,0,inactive,HIV_13156,27425,,,7
13157,13157,13157,HIV,0,inactive,HIV_13157,13870,,,4
13158,13158,13158,HIV,0,inactive,HIV_13158,36316,,,17
13159,13159,13159,HIV,0,inactive,HIV_13159,507,,,14
13160,13160,13160,HIV,0,inactive,HIV_13160,30873,,,5
13161,13161,13161,HIV,0,inactive,HIV_13161,13820,,,20
13162,13162,13162,HIV,0,inactive,HIV_13162,27728,,,15
13163,13163,13163,HIV,0,inactive,HIV_13163,13163,,,3
13164,13164,13164,HIV,0,inactive,HIV_13164,2535,,,18
13165,13165,13165,HIV,0,inactive,HIV_13165,24922,,,12
13166,13166,13166,HIV,0,inactive,HIV_13166,3118,,,10
13167,13167,13167,HIV,0,inactive,HIV_13167,33115,,,20
13168,13168,13168,HIV,0,inactive,HIV_13168,13168,,,16
13169,13169,13169,HIV,0,inactive,HIV_13169,4061,,,16
13170,13170,13170,HIV,0,inactive,HIV_13170,33115,,,20
13171,13171,13171,HIV,0,inactive,HIV_13171,6930,,,2
13172,13172,13172,HIV,0,inactive,HIV_13172,35532,,,7
13173,13173,13173,HIV,0,inactive,HIV_13173,13332,,,7
13174,13174,13174,HIV,0,inactive,HIV_13174,10980,,,15
13175,13175,13175,HIV,0,inactive,HIV_13175,9785,,,0
13176,13176,13176,HIV,0,inactive,HIV_13176,28383,,,0
13177,13177,13177,HIV,0,inactive,HIV_13177,17472,,,2
13178,13178,13178,HIV,0,inactive,HIV_13178,34448,,,3
13179,13179,13179,HIV,0,inactive,HIV_13179,21628,,,3
13180,13180,13180,HIV,1,active,HIV_13180,11858,,,18
13181,13181,13181,HIV,0,inactive,HIV_13181,31271,,,9
13182,13182,13182,HIV,0,inactive,HIV_13182,31082,,,3
13183,13183,13183,HIV,0,inactive,HIV_13183,12930,,,9
13184,13184,13184,HIV,0,inactive,HIV_13184,31733,,,8
13185,13185,13185,HIV,0,inactive,HIV_13185,17267,,,9
13186,13186,13186,HIV,0,inactive,HIV_13186,31733,,,8
13187,13187,13187,HIV,0,inactive,HIV_13187,21354,,,18
13188,13188,13188,HIV,0,inactive,HIV_13188,41074,,,19
13189,13189,13189,HIV,0,inactive,HIV_13189,22731,,,19
13190,13190,13190,HIV,0,inactive,HIV_13190,4231,,,19
13191,13191,13191,HIV,1,active,HIV_13191,11858,,,18
13192,13192,13192,HIV,0,inactive,HIV_13192,13266,,,19
13193,13193,13193,HIV,0,inactive,HIV_13193,13266,,,19
13194,13194,13194,HIV,0,inactive,HIV_13194,13194,,,0
13195,13195,13195,HIV,0,inactive,HIV_13195,36499,,,11
13196,13196,13196,HIV,0,inactive,HIV_13196,13468,,,20
13197,13197,13197,HIV,0,inactive,HIV_13197,13468,,,20
13198,13198,13198,HIV,0,inactive,HIV_13198,3855,,,9
13199,13199,13199,HIV,0,inactive,HIV_13199,12776,,,9
13200,13200,13200,HIV,0,inactive,HIV_13200,15203,,,9
13201,13201,13201,HIV,0,inactive,HIV_13201,491,,,9
13202,13202,13202,HIV,1,active,HIV_13202,11858,,,18
13203,13203,13203,HIV,0,inactive,HIV_13203,40540,,,16
13204,13204,13204,HIV,0,inactive,HIV_13204,40540,,,16
13205,13205,13205,HIV,0,inactive,HIV_13205,1246,,,16
13206,13206,13206,HIV,0,inactive,HIV_13206,19553,,,16
13207,13207,13207,HIV,0,inactive,HIV_13207,17329,,,12
13208,13208,13208,HIV,0,inactive,HIV_13208,7054,,,8
13209,13209,13209,HIV,0,inactive,HIV_13209,29492,,,5
13210,13210,13210,HIV,0,inactive,HIV_13210,28398,,,16
13211,13211,13211,HIV,0,inactive,HIV_13211,32679,,,11
13212,13212,13212,HIV,0,inactive,HIV_13212,7108,,,11
13213,13213,13213,HIV,0,inactive,HIV_13213,11292,,,18
13214,13214,13214,HIV,0,inactive,HIV_13214,7108,,,11
13215,13215,13215,HIV,0,inactive,HIV_13215,16502,,,16
13216,13216,13216,HIV,0,inactive,HIV_13216,32679,,,11
13217,13217,13217,HIV,0,inactive,HIV_13217,16759,,,9
13218,13218,13218,HIV,0,inactive,HIV_13218,33588,,,4
13219,13219,13219,HIV,0,inactive,HIV_13219,8395,,,7
13220,13220,13220,HIV,0,inactive,HIV_13220,26846,,,0
13221,13221,13221,HIV,0,inactive,HIV_13221,28857,,,20
13222,13222,13222,HIV,0,inactive,HIV_13222,28527,,,10
13223,13223,13223,HIV,0,inactive,HIV_13223,13223,,,10
13224,13224,13224,HIV,0,inactive,HIV_13224,32389,,,7
13225,13225,13225,HIV,1,active,HIV_13225,12869,,,18
13226,13226,13226,HIV,0,inactive,HIV_13226,18591,,,20
13227,13227,13227,HIV,1,active,HIV_13227,24300,,,1
13228,13228,13228,HIV,1,active,HIV_13228,11975,,,1
13229,13229,13229,HIV,1,active,HIV_13229,24300,,,1
13230,13230,13230,HIV,1,active,HIV_13230,30898,,,1
13231,13231,13231,HIV,0,inactive,HIV_13231,34842,,,10
13232,13232,13232,HIV,0,inactive,HIV_13232,23472,,,10
13233,13233,13233,HIV,0,inactive,HIV_13233,39924,,,17
13234,13234,13234,HIV,0,inactive,HIV_13234,18975,,,5
13235,13235,13235,HIV,0,inactive,HIV_13235,17573,,,3
13236,13236,13236,HIV,1,active,HIV_13236,12869,,,18
13237,13237,13237,HIV,0,inactive,HIV_13237,17334,,,5
13238,13238,13238,HIV,0,inactive,HIV_13238,30271,,,5
13239,13239,13239,HIV,0,inactive,HIV_13239,18958,,,19
13240,13240,13240,HIV,0,inactive,HIV_13240,7230,,,19
13241,13241,13241,HIV,0,inactive,HIV_13241,13463,,,19
13242,13242,13242,HIV,0,inactive,HIV_13242,37895,,,19
13243,13243,13243,HIV,0,inactive,HIV_13243,25146,,,8
13244,13244,13244,HIV,0,inactive,HIV_13244,10342,,,5
13245,13245,13245,HIV,0,inactive,HIV_13245,19439,,,7
13246,13246,13246,HIV,0,inactive,HIV_13246,14823,,,19
13247,13247,13247,HIV,1,active,HIV_13247,11858,,,18
13248,13248,13248,HIV,0,inactive,HIV_13248,16225,,,10
13249,13249,13249,HIV,0,inactive,HIV_13249,18591,,,20
13250,13250,13250,HIV,0,inactive,HIV_13250,31688,,,20
13251,13251,13251,HIV,0,inactive,HIV_13251,24447,,,11
13252,13252,13252,HIV,1,active,HIV_13252,32008,,,1
13253,13253,13253,HIV,0,inactive,HIV_13253,11155,,,7
13254,13254,13254,HIV,0,inactive,HIV_13254,32605,,,15
13255,13255,13255,HIV,0,inactive,HIV_13255,11771,,,2
13256,13256,13256,HIV,0,inactive,HIV_13256,14523,,,0
13257,13257,13257,HIV,0,inactive,HIV_13257,14523,,,0
13258,13258,13258,HIV,0,inactive,HIV_13258,8202,,,17
13259,13259,13259,HIV,0,inactive,HIV_13259,22357,,,19
13260,13260,13260,HIV,0,inactive,HIV_13260,2757,,,8
13261,13261,13261,HIV,0,inactive,HIV_13261,5720,,,7
13262,13262,13262,HIV,0,inactive,HIV_13262,37586,,,8
13263,13263,13263,HIV,0,inactive,HIV_13263,36847,,,19
13264,13264,13264,HIV,0,inactive,HIV_13264,13936,,,19
13265,13265,13265,HIV,0,inactive,HIV_13265,13683,,,19
13266,13266,13266,HIV,0,inactive,HIV_13266,13266,,,19
13267,13267,13267,HIV,0,inactive,HIV_13267,34359,,,5
13268,13268,13268,HIV,0,inactive,HIV_13268,13683,,,19
13269,13269,13269,HIV,0,inactive,HIV_13269,27530,,,7
13270,13270,13270,HIV,0,inactive,HIV_13270,15548,,,19
13271,13271,13271,HIV,0,inactive,HIV_13271,13271,,,14
13272,13272,13272,HIV,0,inactive,HIV_13272,13683,,,19
13273,13273,13273,HIV,0,inactive,HIV_13273,40432,,,12
13274,13274,13274,HIV,0,inactive,HIV_13274,23023,,,18
13275,13275,13275,HIV,0,inactive,HIV_13275,28837,,,11
13276,13276,13276,HIV,0,inactive,HIV_13276,35190,,,19
13277,13277,13277,HIV,0,inactive,HIV_13277,4750,,,12
13278,13278,13278,HIV,0,inactive,HIV_13278,22457,,,12
13279,13279,13279,HIV,0,inactive,HIV_13279,4651,,,8
13280,13280,13280,HIV,0,inactive,HIV_13280,38622,,,17
13281,13281,13281,HIV,0,inactive,HIV_13281,17899,,,15
13282,13282,13282,HIV,0,inactive,HIV_13282,37041,,,20
13283,13283,13283,HIV,0,inactive,HIV_13283,16903,,,20
13284,13284,13284,HIV,0,inactive,HIV_13284,38755,,,20
13285,13285,13285,HIV,0,inactive,HIV_13285,13870,,,4
13286,13286,13286,HIV,0,inactive,HIV_13286,27741,,,6
13287,13287,13287,HIV,0,inactive,HIV_13287,8871,,,15
13288,13288,13288,HIV,0,inactive,HIV_13288,9237,,,20
13289,13289,13289,HIV,0,inactive,HIV_13289,23847,,,7
13290,13290,13290,HIV,0,inactive,HIV_13290,23847,,,18
13291,13291,13291,HIV,0,inactive,HIV_13291,7155,,,20
13292,13292,13292,HIV,0,inactive,HIV_13292,23001,,,12
13293,13293,13293,HIV,0,inactive,HIV_13293,13294,,,18
13294,13294,13294,HIV,0,inactive,HIV_13294,13294,,,18
13295,13295,13295,HIV,0,inactive,HIV_13295,13294,,,18
13296,13296,13296,HIV,0,inactive,HIV_13296,33620,,,2
13297,13297,13297,HIV,0,inactive,HIV_13297,14128,,,2
13298,13298,13298,HIV,0,inactive,HIV_13298,15804,,,14
13299,13299,13299,HIV,0,inactive,HIV_13299,36093,,,12
13300,13300,13300,HIV,0,inactive,HIV_13300,5232,,,12
13301,13301,13301,HIV,0,inactive,HIV_13301,4231,,,19
13302,13302,13302,HIV,0,inactive,HIV_13302,18591,,,20
13303,13303,13303,HIV,0,inactive,HIV_13303,39837,,,15
13304,13304,13304,HIV,0,inactive,HIV_13304,7230,,,19
13305,13305,13305,HIV,0,inactive,HIV_13305,29508,,,3
13306,13306,13306,HIV,0,inactive,HIV_13306,8013,,,19
13307,13307,13307,HIV,0,inactive,HIV_13307,28893,,,15
13308,13308,13308,HIV,0,inactive,HIV_13308,2115,,,10
13309,13309,13309,HIV,0,inactive,HIV_13309,13309,,,17
13310,13310,13310,HIV,0,inactive,HIV_13310,26942,,,0
13311,13311,13311,HIV,0,inactive,HIV_13311,11130,,,0
13312,13312,13312,HIV,0,inactive,HIV_13312,11130,,,0
13313,13313,13313,HIV,0,inactive,HIV_13313,8867,,,7
13314,13314,13314,HIV,0,inactive,HIV_13314,20876,,,18
13315,13315,13315,HIV,0,inactive,HIV_13315,23561,,,7
13316,13316,13316,HIV,0,inactive,HIV_13316,23561,,,7
13317,13317,13317,HIV,1,active,HIV_13317,18922,,,1
13318,13318,13318,HIV,1,active,HIV_13318,18922,,,1
13319,13319,13319,HIV,0,inactive,HIV_13319,1786,,,13
13320,13320,13320,HIV,0,inactive,HIV_13320,16759,,,9
13321,13321,13321,HIV,0,inactive,HIV_13321,3748,,,20
13322,13322,13322,HIV,0,inactive,HIV_13322,34128,,,1
13323,13323,13323,HIV,0,inactive,HIV_13323,34128,,,1
13324,13324,13324,HIV,0,inactive,HIV_13324,3007,,,20
13325,13325,13325,HIV,0,inactive,HIV_13325,34128,,,1
13326,13326,13326,HIV,0,inactive,HIV_13326,31684,,,8
13327,13327,13327,HIV,0,inactive,HIV_13327,4961,,,14
13328,13328,13328,HIV,0,inactive,HIV_13328,31035,,,7
13329,13329,13329,HIV,0,inactive,HIV_13329,38568,,,15
13330,13330,13330,HIV,0,inactive,HIV_13330,15116,,,6
13331,13331,13331,HIV,0,inactive,HIV_13331,538,,,2
13332,13332,13332,HIV,0,inactive,HIV_13332,13332,,,3
13333,13333,13333,HIV,0,inactive,HIV_13333,23461,,,3
13334,13334,13334,HIV,0,inactive,HIV_13334,26227,,,4
13335,13335,13335,HIV,0,inactive,HIV_13335,33554,,,15
13336,13336,13336,HIV,0,inactive,HIV_13336,2226,,,1
13337,13337,13337,HIV,0,inactive,HIV_13337,9416,,,14
13338,13338,13338,HIV,0,inactive,HIV_13338,21746,,,1
13339,13339,13339,HIV,0,inactive,HIV_13339,32739,,,18
13340,13340,13340,HIV,0,inactive,HIV_13340,26211,,,18
13341,13341,13341,HIV,0,inactive,HIV_13341,13341,,,2
13342,13342,13342,HIV,0,inactive,HIV_13342,5142,,,6
13343,13343,13343,HIV,0,inactive,HIV_13343,4488,,,18
13344,13344,13344,HIV,0,inactive,HIV_13344,15470,,,7
13345,13345,13345,HIV,0,inactive,HIV_13345,16044,,,6
13346,13346,13346,HIV,0,inactive,HIV_13346,29356,,,6
13347,13347,13347,HIV,0,inactive,HIV_13347,12985,,,6
13348,13348,13348,HIV,0,inactive,HIV_13348,25395,,,12
13349,13349,13349,HIV,0,inactive,HIV_13349,13420,,,2
13350,13350,13350,HIV,0,inactive,HIV_13350,22357,,,19
13351,13351,13351,HIV,0,inactive,HIV_13351,40192,,,19
13352,13352,13352,HIV,0,inactive,HIV_13352,12138,,,8
13353,13353,13353,HIV,0,inactive,HIV_13353,10744,,,6
13354,13354,13354,HIV,0,inactive,HIV_13354,33677,,,5
13355,13355,13355,HIV,0,inactive,HIV_13355,3279,,,0
13356,13356,13356,HIV,0,inactive,HIV_13356,25163,,,8
13357,13357,13357,HIV,0,inactive,HIV_13357,36334,,,4
13358,13358,13358,HIV,0,inactive,HIV_13358,22826,,,7
13359,13359,13359,HIV,0,inactive,HIV_13359,13448,,,1
13360,13360,13360,HIV,0,inactive,HIV_13360,30483,,,6
13361,13361,13361,HIV,0,inactive,HIV_13361,17156,,,2
13362,13362,13362,HIV,0,inactive,HIV_13362,29908,,,6
13363,13363,13363,HIV,0,inactive,HIV_13363,36181,,,19
13364,13364,13364,HIV,0,inactive,HIV_13364,35074,,,3
13365,13365,13365,HIV,0,inactive,HIV_13365,29356,,,6
13366,13366,13366,HIV,0,inactive,HIV_13366,12042,,,0
13367,13367,13367,HIV,0,inactive,HIV_13367,1542,,,15
13368,13368,13368,HIV,0,inactive,HIV_13368,29356,,,6
13369,13369,13369,HIV,0,inactive,HIV_13369,14532,,,3
13370,13370,13370,HIV,0,inactive,HIV_13370,8980,,,3
13371,13371,13371,HIV,0,inactive,HIV_13371,30432,,,19
13372,13372,13372,HIV,0,inactive,HIV_13372,16983,,,6
13373,13373,13373,HIV,0,inactive,HIV_13373,10744,,,6
13374,13374,13374,HIV,0,inactive,HIV_13374,32357,,,8
13375,13375,13375,HIV,0,inactive,HIV_13375,34448,,,4
13376,13376,13376,HIV,0,inactive,HIV_13376,12938,,,8
13377,13377,13377,HIV,0,inactive,HIV_13377,32167,,,6
13378,13378,13378,HIV,0,inactive,HIV_13378,8594,,,7
13379,13379,13379,HIV,0,inactive,HIV_13379,25010,,,3
13380,13380,13380,HIV,0,inactive,HIV_13380,13864,,,6
13381,13381,13381,HIV,0,inactive,HIV_13381,37642,,,20
13382,13382,13382,HIV,0,inactive,HIV_13382,33238,,,19
13383,13383,13383,HIV,0,inactive,HIV_13383,9517,,,6
13384,13384,13384,HIV,0,inactive,HIV_13384,6604,,,15
13385,13385,13385,HIV,0,inactive,HIV_13385,31937,,,5
13386,13386,13386,HIV,0,inactive,HIV_13386,23245,,,6
13387,13387,13387,HIV,0,inactive,HIV_13387,10938,,,7
13388,13388,13388,HIV,0,inactive,HIV_13388,11593,,,6
13389,13389,13389,HIV,0,inactive,HIV_13389,4110,,,6
13390,13390,13390,HIV,0,inactive,HIV_13390,28456,,,10
13391,13391,13391,HIV,0,inactive,HIV_13391,30896,,,1
13392,13392,13392,HIV,0,inactive,HIV_13392,6316,,,7
13393,13393,13393,HIV,0,inactive,HIV_13393,18173,,,7
13394,13394,13394,HIV,0,inactive,HIV_13394,34839,,,10
13395,13395,13395,HIV,0,inactive,HIV_13395,31425,,,8
13396,13396,13396,HIV,0,inactive,HIV_13396,32274,,,2
13397,13397,13397,HIV,0,inactive,HIV_13397,28806,,,6
13398,13398,13398,HIV,0,inactive,HIV_13398,12704,,,19
13399,13399,13399,HIV,0,inactive,HIV_13399,31888,,,8
13400,13400,13400,HIV,0,inactive,HIV_13400,32219,,,6
13401,13401,13401,HIV,0,inactive,HIV_13401,10744,,,6
13402,13402,13402,HIV,0,inactive,HIV_13402,13402,,,6
13403,13403,13403,HIV,0,inactive,HIV_13403,13403,,,14
13404,13404,13404,HIV,0,inactive,HIV_13404,38317,,,5
13405,13405,13405,HIV,0,inactive,HIV_13405,27955,,,5
13406,13406,13406,HIV,0,inactive,HIV_13406,28806,,,6
13407,13407,13407,HIV,0,inactive,HIV_13407,23797,,,10
13408,13408,13408,HIV,0,inactive,HIV_13408,16083,,,2
13409,13409,13409,HIV,0,inactive,HIV_13409,13864,,,6
13410,13410,13410,HIV,0,inactive,HIV_13410,4898,,,10
13411,13411,13411,HIV,0,inactive,HIV_13411,22921,,,8
13412,13412,13412,HIV,0,inactive,HIV_13412,39548,,,2
13413,13413,13413,HIV,0,inactive,HIV_13413,10263,,,2
13414,13414,13414,HIV,0,inactive,HIV_13414,34126,,,20
13415,13415,13415,HIV,0,inactive,HIV_13415,1131,,,6
13416,13416,13416,HIV,0,inactive,HIV_13416,10364,,,2
13417,13417,13417,HIV,0,inactive,HIV_13417,5778,,,0
13418,13418,13418,HIV,0,inactive,HIV_13418,3826,,,6
13419,13419,13419,HIV,0,inactive,HIV_13419,9517,,,6
13420,13420,13420,HIV,0,inactive,HIV_13420,13420,,,2
13421,13421,13421,HIV,0,inactive,HIV_13421,13424,,,6
13422,13422,13422,HIV,0,inactive,HIV_13422,3277,,,0
13423,13423,13423,HIV,0,inactive,HIV_13423,9517,,,6
13424,13424,13424,HIV,0,inactive,HIV_13424,13424,,,6
13425,13425,13425,HIV,0,inactive,HIV_13425,13425,,,18
13426,13426,13426,HIV,0,inactive,HIV_13426,9954,,,7
13427,13427,13427,HIV,0,inactive,HIV_13427,18470,,,6
13428,13428,13428,HIV,0,inactive,HIV_13428,32983,,,6
13429,13429,13429,HIV,0,inactive,HIV_13429,10514,,,6
13430,13430,13430,HIV,0,inactive,HIV_13430,32983,,,2
13431,13431,13431,HIV,0,inactive,HIV_13431,18073,,,6
13432,13432,13432,HIV,0,inactive,HIV_13432,7023,,,11
13433,13433,13433,HIV,0,inactive,HIV_13433,12985,,,6
13434,13434,13434,HIV,0,inactive,HIV_13434,36794,,,11
13435,13435,13435,HIV,0,inactive,HIV_13435,30572,,,12
13436,13436,13436,HIV,0,inactive,HIV_13436,11975,,,1
13437,13437,13437,HIV,0,inactive,HIV_13437,7884,,,18
13438,13438,13438,HIV,0,inactive,HIV_13438,7884,,,18
13439,13439,13439,HIV,0,inactive,HIV_13439,7884,,,18
13440,13440,13440,HIV,0,inactive,HIV_13440,38714,,,7
13441,13441,13441,HIV,0,inactive,HIV_13441,38960,,,14
13442,13442,13442,HIV,0,inactive,HIV_13442,20253,,,14
13443,13443,13443,HIV,0,inactive,HIV_13443,30585,,,16
13444,13444,13444,HIV,0,inactive,HIV_13444,32504,,,10
13445,13445,13445,HIV,0,inactive,HIV_13445,32506,,,10
13446,13446,13446,HIV,0,inactive,HIV_13446,7155,,,20
13447,13447,13447,HIV,0,inactive,HIV_13447,12772,,,3
13448,13448,13448,HIV,1,active,HIV_13448,13448,,,1
13449,13449,13449,HIV,0,inactive,HIV_13449,38280,,,14
13450,13450,13450,HIV,0,inactive,HIV_13450,23327,,,16
13451,13451,13451,HIV,0,inactive,HIV_13451,3180,,,17
13452,13452,13452,HIV,0,inactive,HIV_13452,4368,,,17
13453,13453,13453,HIV,0,inactive,HIV_13453,13453,,,14
13454,13454,13454,HIV,0,inactive,HIV_13454,7991,,,17
13455,13455,13455,HIV,0,inactive,HIV_13455,21186,,,1
13456,13456,13456,HIV,0,inactive,HIV_13456,21186,,,1
13457,13457,13457,HIV,0,inactive,HIV_13457,2191,,,1
13458,13458,13458,HIV,1,active,HIV_13458,1773,,,9
