node_id,community,dataset,hiv_active,brnpdb_id,common_name
3388,4441,HIV,0.0,tensor(-1),
3389,5453,HIV,0.0,tensor(-1),
3390,7498,HIV,0.0,tensor(-1),
3391,26211,HIV,0.0,tensor(-1),
3392,28398,HIV,0.0,tensor(-1),
3393,35503,HIV,0.0,tensor(-1),
3394,22857,HIV,0.0,tensor(-1),
3395,32605,HIV,0.0,tensor(-1),
3396,4631,HIV,0.0,tensor(-1),
3397,8190,HIV,0.0,tensor(-1),
3398,8190,HIV,0.0,tensor(-1),
3399,28162,HIV,0.0,tensor(-1),
3400,14506,HIV,0.0,tensor(-1),
3401,14506,HIV,0.0,tensor(-1),
3402,4595,HIV,0.0,tensor(-1),
3403,27861,HIV,0.0,tensor(-1),
3404,9199,HIV,0.0,tensor(-1),
3405,23764,HIV,0.0,tensor(-1),
3406,10573,HIV,0.0,tensor(-1),
3407,162,HIV,0.0,tensor(-1),
3408,7973,HIV,0.0,tensor(-1),
3409,3352,HIV,0.0,tensor(-1),
3410,23421,HIV,0.0,tensor(-1),
3411,40368,HIV,0.0,tensor(-1),
3412,12067,HIV,0.0,tensor(-1),
3413,19,HIV,0.0,tensor(-1),
3414,24499,HIV,0.0,tensor(-1),
3415,27122,HIV,0.0,tensor(-1),
3416,28846,HIV,0.0,tensor(-1),
3417,31459,HIV,0.0,tensor(-1),
3418,20553,HIV,0.0,tensor(-1),
3419,558,HIV,0.0,tensor(-1),
3420,21590,HIV,0.0,tensor(-1),
3421,40189,HIV,0.0,tensor(-1),
3422,32509,HIV,0.0,tensor(-1),
3423,25216,HIV,0.0,tensor(-1),
3424,11155,HIV,0.0,tensor(-1),
3425,5758,HIV,0.0,tensor(-1),
3426,35672,HIV,0.0,tensor(-1),
3427,29331,HIV,0.0,tensor(-1),
3428,7808,HIV,0.0,tensor(-1),
3429,39470,HIV,0.0,tensor(-1),
3430,27211,HIV,0.0,tensor(-1),
3431,16523,HIV,0.0,tensor(-1),
3432,36063,HIV,0.0,tensor(-1),
3433,4750,HIV,0.0,tensor(-1),
3434,3434,HIV,0.0,tensor(-1),
3435,31841,HIV,0.0,tensor(-1),
3436,37521,HIV,0.0,tensor(-1),
3437,4022,HIV,0.0,tensor(-1),
3438,15360,HIV,0.0,tensor(-1),
3439,11172,HIV,0.0,tensor(-1),
3440,39008,HIV,0.0,tensor(-1),
3441,39008,HIV,0.0,tensor(-1),
3442,15360,HIV,0.0,tensor(-1),
3443,18203,HIV,0.0,tensor(-1),
3444,15360,HIV,0.0,tensor(-1),
3445,4022,HIV,0.0,tensor(-1),
3446,15376,HIV,0.0,tensor(-1),
3447,12780,HIV,0.0,tensor(-1),
3448,29610,HIV,0.0,tensor(-1),
3449,4454,HIV,0.0,tensor(-1),
3450,38755,HIV,0.0,tensor(-1),
3451,4022,HIV,0.0,tensor(-1),
3452,558,HIV,0.0,tensor(-1),
3453,22705,HIV,0.0,tensor(-1),
3454,3748,HIV,0.0,tensor(-1),
3455,6846,HIV,0.0,tensor(-1),
3456,16877,HIV,0.0,tensor(-1),
3457,5463,HIV,0.0,tensor(-1),
3458,13223,HIV,0.0,tensor(-1),
3459,13046,HIV,0.0,tensor(-1),
3460,16881,HIV,0.0,tensor(-1),
3461,22028,HIV,0.0,tensor(-1),
3462,25528,HIV,0.0,tensor(-1),
3463,7012,HIV,0.0,tensor(-1),
3464,23574,HIV,0.0,tensor(-1),
3465,14068,HIV,0.0,tensor(-1),
3466,5731,HIV,0.0,tensor(-1),
3467,40432,HIV,0.0,tensor(-1),
3468,22629,HIV,0.0,tensor(-1),
3469,32444,HIV,0.0,tensor(-1),
3470,29773,HIV,0.0,tensor(-1),
3471,39075,HIV,0.0,tensor(-1),
3472,30271,HIV,0.0,tensor(-1),
3473,14537,HIV,0.0,tensor(-1),
3474,29321,HIV,0.0,tensor(-1),
3475,37489,HIV,0.0,tensor(-1),
3476,37489,HIV,0.0,tensor(-1),
3477,4680,HIV,0.0,tensor(-1),
3478,32068,HIV,0.0,tensor(-1),
3479,11007,HIV,0.0,tensor(-1),
3480,33588,HIV,0.0,tensor(-1),
3481,18147,HIV,0.0,tensor(-1),
3482,3541,HIV,0.0,tensor(-1),
3483,30707,HIV,0.0,tensor(-1),
3484,13870,HIV,0.0,tensor(-1),
3485,223,HIV,0.0,tensor(-1),
3486,32167,HIV,0.0,tensor(-1),
3487,3487,HIV,0.0,tensor(-1),
3488,9036,HIV,0.0,tensor(-1),
3489,13936,HIV,0.0,tensor(-1),
3490,17899,HIV,0.0,tensor(-1),
3491,14783,HIV,0.0,tensor(-1),
3492,32591,HIV,0.0,tensor(-1),
3493,35532,HIV,0.0,tensor(-1),
3494,4170,HIV,0.0,tensor(-1),
3495,10854,HIV,0.0,tensor(-1),
3496,380,HIV,0.0,tensor(-1),
3497,3059,HIV,0.0,tensor(-1),
3498,15804,HIV,0.0,tensor(-1),
3499,36289,HIV,0.0,tensor(-1),
3500,35096,HIV,0.0,tensor(-1),
3501,3502,HIV,0.0,tensor(-1),
3502,3502,HIV,0.0,tensor(-1),
3503,8320,HIV,0.0,tensor(-1),
3504,19534,HIV,0.0,tensor(-1),
3505,3502,HIV,0.0,tensor(-1),
3506,3502,HIV,0.0,tensor(-1),
3507,3502,HIV,0.0,tensor(-1),
3508,1344,HIV,0.0,tensor(-1),
3509,3502,HIV,0.0,tensor(-1),
3510,40817,HIV,0.0,tensor(-1),
3511,7224,HIV,0.0,tensor(-1),
3512,22357,HIV,0.0,tensor(-1),
3513,21641,HIV,0.0,tensor(-1),
3514,10854,HIV,0.0,tensor(-1),
3515,1724,HIV,0.0,tensor(-1),
3516,1724,HIV,0.0,tensor(-1),
3517,13820,HIV,0.0,tensor(-1),
3518,9199,HIV,0.0,tensor(-1),
3519,15189,HIV,0.0,tensor(-1),
3520,18994,HIV,0.0,tensor(-1),
3521,21333,HIV,0.0,tensor(-1),
3522,6846,HIV,0.0,tensor(-1),
3523,35532,HIV,0.0,tensor(-1),
3524,30572,HIV,0.0,tensor(-1),
3525,11925,HIV,0.0,tensor(-1),
3526,13448,HIV,0.0,tensor(-1),
3527,31958,HIV,0.0,tensor(-1),
3528,5961,HIV,0.0,tensor(-1),
3529,33739,HIV,0.0,tensor(-1),
3530,5453,HIV,0.0,tensor(-1),
3531,27357,HIV,0.0,tensor(-1),
3532,27211,HIV,0.0,tensor(-1),
3533,32326,HIV,0.0,tensor(-1),
3534,15965,HIV,0.0,tensor(-1),
3535,3126,HIV,0.0,tensor(-1),
3536,38009,HIV,0.0,tensor(-1),
3537,1450,HIV,0.0,tensor(-1),
3538,1495,HIV,0.0,tensor(-1),
3539,3625,HIV,0.0,tensor(-1),
3540,37541,HIV,0.0,tensor(-1),
3541,3541,HIV,0.0,tensor(-1),
3542,4680,HIV,1.0,tensor(-1),
3543,780,HIV,0.0,tensor(-1),
3544,6854,HIV,0.0,tensor(-1),
3545,13223,HIV,0.0,tensor(-1),
3546,21802,HIV,0.0,tensor(-1),
3547,15456,HIV,0.0,tensor(-1),
3548,4758,HIV,0.0,tensor(-1),
3549,36270,HIV,0.0,tensor(-1),
3550,20758,HIV,0.0,tensor(-1),
3551,22320,HIV,0.0,tensor(-1),
3552,38312,HIV,0.0,tensor(-1),
3553,13658,HIV,0.0,tensor(-1),
3554,3554,HIV,0.0,tensor(-1),
3555,27604,HIV,0.0,tensor(-1),
3556,31128,HIV,0.0,tensor(-1),
3557,35740,HIV,0.0,tensor(-1),
3558,13820,HIV,0.0,tensor(-1),
3559,3559,HIV,0.0,tensor(-1),
3560,3560,HIV,0.0,tensor(-1),
3561,27068,HIV,0.0,tensor(-1),
3562,15525,HIV,0.0,tensor(-1),
3563,29782,HIV,0.0,tensor(-1),
3564,22659,HIV,0.0,tensor(-1),
3565,41117,HIV,0.0,tensor(-1),
3566,31459,HIV,0.0,tensor(-1),
3567,21354,HIV,0.0,tensor(-1),
3568,40179,HIV,0.0,tensor(-1),
3569,24002,HIV,0.0,tensor(-1),
3570,38506,HIV,0.0,tensor(-1),
3571,8217,HIV,0.0,tensor(-1),
3572,37057,HIV,0.0,tensor(-1),
3573,9927,HIV,0.0,tensor(-1),
3574,3574,HIV,0.0,tensor(-1),
3575,33523,HIV,0.0,tensor(-1),
3576,3576,HIV,0.0,tensor(-1),
3577,8628,HIV,0.0,tensor(-1),
3578,13936,HIV,0.0,tensor(-1),
3579,39443,HIV,0.0,tensor(-1),
3580,3580,HIV,0.0,tensor(-1),
3581,20746,HIV,1.0,tensor(-1),
3582,36289,HIV,0.0,tensor(-1),
3583,41129,HIV,0.0,tensor(-1),
3584,27288,HIV,0.0,tensor(-1),
3585,8867,HIV,0.0,tensor(-1),
3586,14427,HIV,0.0,tensor(-1),
3587,33734,HIV,0.0,tensor(-1),
3588,23008,HIV,0.0,tensor(-1),
3589,34448,HIV,0.0,tensor(-1),
3590,3878,HIV,0.0,tensor(-1),
3591,24236,HIV,0.0,tensor(-1),
3592,8086,HIV,0.0,tensor(-1),
3593,2289,HIV,0.0,tensor(-1),
3594,22967,HIV,0.0,tensor(-1),
3595,3595,HIV,0.0,tensor(-1),
3596,29779,HIV,0.0,tensor(-1),
3597,7547,HIV,0.0,tensor(-1),
3598,35151,HIV,0.0,tensor(-1),
3599,2620,HIV,0.0,tensor(-1),
3600,4680,HIV,0.0,tensor(-1),
3601,33610,HIV,0.0,tensor(-1),
3602,36676,HIV,0.0,tensor(-1),
3603,21802,HIV,0.0,tensor(-1),
3604,11727,HIV,0.0,tensor(-1),
3605,9614,HIV,0.0,tensor(-1),
3606,35172,HIV,0.0,tensor(-1),
3607,24087,HIV,0.0,tensor(-1),
3608,34159,HIV,0.0,tensor(-1),
3609,3609,HIV,0.0,tensor(-1),
3610,3141,HIV,0.0,tensor(-1),
3611,9388,HIV,0.0,tensor(-1),
3612,3612,HIV,0.0,tensor(-1),
3613,9927,HIV,0.0,tensor(-1),
3614,17288,HIV,0.0,tensor(-1),
3615,24002,HIV,0.0,tensor(-1),
3616,520,HIV,0.0,tensor(-1),
3617,4304,HIV,0.0,tensor(-1),
3618,32059,HIV,0.0,tensor(-1),
3619,17242,HIV,0.0,tensor(-1),
3620,7065,HIV,0.0,tensor(-1),
3621,7993,HIV,0.0,tensor(-1),
3622,29782,HIV,0.0,tensor(-1),
3623,12932,HIV,0.0,tensor(-1),
3624,14101,HIV,0.0,tensor(-1),
3625,3625,HIV,0.0,tensor(-1),
3626,3626,HIV,0.0,tensor(-1),
3627,9859,HIV,0.0,tensor(-1),
3628,6056,HIV,0.0,tensor(-1),
3629,4651,HIV,0.0,tensor(-1),
3630,3595,HIV,0.0,tensor(-1),
3631,32764,HIV,0.0,tensor(-1),
3632,27729,HIV,0.0,tensor(-1),
3633,5714,HIV,0.0,tensor(-1),
3634,32064,HIV,0.0,tensor(-1),
3635,24304,HIV,0.0,tensor(-1),
3636,18203,HIV,0.0,tensor(-1),
3637,12270,HIV,0.0,tensor(-1),
3638,13109,HIV,0.0,tensor(-1),
3639,35037,HIV,0.0,tensor(-1),
3640,12077,HIV,0.0,tensor(-1),
3641,6587,HIV,0.0,tensor(-1),
3642,4231,HIV,0.0,tensor(-1),
3643,41064,HIV,0.0,tensor(-1),
3644,14993,HIV,0.0,tensor(-1),
3645,13737,HIV,0.0,tensor(-1),
3646,3646,HIV,0.0,tensor(-1),
3647,26781,HIV,0.0,tensor(-1),
3648,20337,HIV,0.0,tensor(-1),
3649,29026,HIV,0.0,tensor(-1),
3650,3226,HIV,0.0,tensor(-1),
3651,12932,HIV,0.0,tensor(-1),
3652,30570,HIV,0.0,tensor(-1),
3653,7808,HIV,0.0,tensor(-1),
3654,3560,HIV,0.0,tensor(-1),
3655,34810,HIV,0.0,tensor(-1),
3656,6242,HIV,0.0,tensor(-1),
3657,23115,HIV,0.0,tensor(-1),
3658,36237,HIV,0.0,tensor(-1),
3659,3659,HIV,0.0,tensor(-1),
3660,3659,HIV,0.0,tensor(-1),
3661,29782,HIV,0.0,tensor(-1),
3662,3902,HIV,0.0,tensor(-1),
3663,4231,HIV,0.0,tensor(-1),
3664,29532,HIV,0.0,tensor(-1),
3665,12772,HIV,0.0,tensor(-1),
3666,39719,HIV,0.0,tensor(-1),
3667,21628,HIV,0.0,tensor(-1),
3668,25539,HIV,0.0,tensor(-1),
3669,19622,HIV,0.0,tensor(-1),
3670,19600,HIV,0.0,tensor(-1),
3671,9927,HIV,0.0,tensor(-1),
3672,26303,HIV,0.0,tensor(-1),
3673,22788,HIV,0.0,tensor(-1),
3674,40713,HIV,0.0,tensor(-1),
3675,7775,HIV,0.0,tensor(-1),
3676,3676,HIV,0.0,tensor(-1),
3677,12949,HIV,0.0,tensor(-1),
3678,4231,HIV,0.0,tensor(-1),
3679,19459,HIV,0.0,tensor(-1),
3680,39998,HIV,0.0,tensor(-1),
3681,34230,HIV,0.0,tensor(-1),
3682,35364,HIV,0.0,tensor(-1),
3683,2089,HIV,0.0,tensor(-1),
3684,14101,HIV,0.0,tensor(-1),
3685,35374,HIV,0.0,tensor(-1),
3686,9927,HIV,0.0,tensor(-1),
3687,15804,HIV,0.0,tensor(-1),
3688,27128,HIV,1.0,tensor(-1),
3689,19661,HIV,0.0,tensor(-1),
3690,15525,HIV,0.0,tensor(-1),
3691,12077,HIV,0.0,tensor(-1),
3692,14034,HIV,0.0,tensor(-1),
3693,5509,HIV,0.0,tensor(-1),
3694,35151,HIV,0.0,tensor(-1),
3695,23585,HIV,0.0,tensor(-1),
3696,38568,HIV,1.0,tensor(-1),
3697,19455,HIV,0.0,tensor(-1),
3698,31999,HIV,1.0,tensor(-1),
3699,25473,HIV,0.0,tensor(-1),
3700,6041,HIV,0.0,tensor(-1),
3701,9961,HIV,0.0,tensor(-1),
3702,6033,HIV,0.0,tensor(-1),
3703,10954,HIV,0.0,tensor(-1),
3704,22010,HIV,0.0,tensor(-1),
3705,3706,HIV,0.0,tensor(-1),
3706,3706,HIV,0.0,tensor(-1),
3707,23091,HIV,0.0,tensor(-1),
3708,40450,HIV,0.0,tensor(-1),
3709,21477,HIV,1.0,tensor(-1),
3710,23423,HIV,0.0,tensor(-1),
3711,25254,HIV,0.0,tensor(-1),
3712,28901,HIV,0.0,tensor(-1),
3713,6426,HIV,0.0,tensor(-1),
3714,4170,HIV,0.0,tensor(-1),
3715,25254,HIV,0.0,tensor(-1),
3716,9953,HIV,0.0,tensor(-1),
3717,25157,HIV,0.0,tensor(-1),
3718,15277,HIV,0.0,tensor(-1),
3719,6426,HIV,0.0,tensor(-1),
3720,25254,HIV,0.0,tensor(-1),
3721,9953,HIV,0.0,tensor(-1),
3722,15277,HIV,0.0,tensor(-1),
3723,3723,HIV,0.0,tensor(-1),
3724,5959,HIV,0.0,tensor(-1),
3725,3725,HIV,0.0,tensor(-1),
3726,3723,HIV,0.0,tensor(-1),
3727,3729,HIV,0.0,tensor(-1),
3728,3729,HIV,0.0,tensor(-1),
3729,3729,HIV,0.0,tensor(-1),
3730,3729,HIV,0.0,tensor(-1),
3731,3729,HIV,0.0,tensor(-1),
3732,3729,HIV,0.0,tensor(-1),
3733,20553,HIV,0.0,tensor(-1),
3734,18465,HIV,0.0,tensor(-1),
3735,18465,HIV,0.0,tensor(-1),
3736,5720,HIV,0.0,tensor(-1),
3737,15770,HIV,0.0,tensor(-1),
3738,20111,HIV,0.0,tensor(-1),
3739,20111,HIV,0.0,tensor(-1),
3740,5710,HIV,0.0,tensor(-1),
3741,13403,HIV,0.0,tensor(-1),
3742,37642,HIV,0.0,tensor(-1),
3743,40929,HIV,0.0,tensor(-1),
3744,18465,HIV,0.0,tensor(-1),
3745,37642,HIV,0.0,tensor(-1),
3746,20111,HIV,0.0,tensor(-1),
3747,7808,HIV,0.0,tensor(-1),
3748,3748,HIV,0.0,tensor(-1),
3749,14101,HIV,0.0,tensor(-1),
3750,2913,HIV,0.0,tensor(-1),
3751,14761,HIV,0.0,tensor(-1),
3752,30432,HIV,0.0,tensor(-1),
3753,38714,HIV,0.0,tensor(-1),
3754,28448,HIV,0.0,tensor(-1),
3755,3755,HIV,0.0,tensor(-1),
3756,23526,HIV,0.0,tensor(-1),
3757,14427,HIV,0.0,tensor(-1),
3758,3758,HIV,0.0,tensor(-1),
3759,34126,HIV,0.0,tensor(-1),
3760,21774,HIV,0.0,tensor(-1),
3761,37974,HIV,0.0,tensor(-1),
3762,27003,HIV,0.0,tensor(-1),
3763,15629,HIV,0.0,tensor(-1),
3764,5282,HIV,0.0,tensor(-1),
3765,2186,HIV,0.0,tensor(-1),
3766,34160,HIV,0.0,tensor(-1),
3767,3771,HIV,0.0,tensor(-1),
3768,24871,HIV,0.0,tensor(-1),
3769,8628,HIV,0.0,tensor(-1),
3770,30127,HIV,0.0,tensor(-1),
3771,3771,HIV,0.0,tensor(-1),
3772,2272,HIV,0.0,tensor(-1),
3773,6190,HIV,0.0,tensor(-1),
3774,29581,HIV,0.0,tensor(-1),
3775,3775,HIV,0.0,tensor(-1),
3776,26087,HIV,0.0,tensor(-1),
3777,3777,HIV,0.0,tensor(-1),
3778,25163,HIV,0.0,tensor(-1),
3779,26338,HIV,0.0,tensor(-1),
3780,39507,HIV,0.0,tensor(-1),
3781,13829,HIV,0.0,tensor(-1),
3782,32591,HIV,0.0,tensor(-1),
3783,8659,HIV,0.0,tensor(-1),
3784,24604,HIV,0.0,tensor(-1),
3785,31684,HIV,0.0,tensor(-1),
3786,3786,HIV,0.0,tensor(-1),
3787,12789,HIV,0.0,tensor(-1),
3788,31104,HIV,0.0,tensor(-1),
3789,11884,HIV,0.0,tensor(-1),
3790,18795,HIV,0.0,tensor(-1),
3791,3729,HIV,0.0,tensor(-1),
3792,32385,HIV,0.0,tensor(-1),
3793,3729,HIV,0.0,tensor(-1),
3794,3729,HIV,0.0,tensor(-1),
3795,3729,HIV,0.0,tensor(-1),
3796,10771,HIV,0.0,tensor(-1),
3797,21333,HIV,0.0,tensor(-1),
3798,26211,HIV,0.0,tensor(-1),
3799,21333,HIV,0.0,tensor(-1),
3800,19963,HIV,0.0,tensor(-1),
3801,22259,HIV,0.0,tensor(-1),
3802,10184,HIV,0.0,tensor(-1),
3803,12268,HIV,0.0,tensor(-1),
3804,39172,HIV,0.0,tensor(-1),
3805,13950,HIV,0.0,tensor(-1),
3806,6426,HIV,0.0,tensor(-1),
3807,2348,HIV,0.0,tensor(-1),
3808,39172,HIV,0.0,tensor(-1),
3809,13950,HIV,0.0,tensor(-1),
3810,10145,HIV,0.0,tensor(-1),
3811,13950,HIV,0.0,tensor(-1),
3812,34421,HIV,0.0,tensor(-1),
3813,3079,HIV,0.0,tensor(-1),
3814,25010,HIV,0.0,tensor(-1),
3815,29416,HIV,0.0,tensor(-1),
3816,36480,HIV,0.0,tensor(-1),
3817,39511,HIV,0.0,tensor(-1),
3818,13266,HIV,0.0,tensor(-1),
3819,3226,HIV,0.0,tensor(-1),
3820,3820,HIV,0.0,tensor(-1),
3821,3828,HIV,0.0,tensor(-1),
3822,3820,HIV,0.0,tensor(-1),
3823,3831,HIV,0.0,tensor(-1),
3824,3831,HIV,0.0,tensor(-1),
3825,25010,HIV,0.0,tensor(-1),
3826,3826,HIV,0.0,tensor(-1),
3827,7778,HIV,0.0,tensor(-1),
3828,3828,HIV,0.0,tensor(-1),
3829,3828,HIV,0.0,tensor(-1),
3830,13944,HIV,0.0,tensor(-1),
3831,3831,HIV,0.0,tensor(-1),
3832,3831,HIV,0.0,tensor(-1),
3833,26256,HIV,0.0,tensor(-1),
3834,34842,HIV,0.0,tensor(-1),
3835,5667,HIV,0.0,tensor(-1),
3836,30470,HIV,0.0,tensor(-1),
3837,3826,HIV,0.0,tensor(-1),
3838,4110,HIV,0.0,tensor(-1),
3839,36996,HIV,0.0,tensor(-1),
3840,3831,HIV,0.0,tensor(-1),
3841,3831,HIV,0.0,tensor(-1),
3842,3831,HIV,0.0,tensor(-1),
3843,4110,HIV,0.0,tensor(-1),
3844,4890,HIV,0.0,tensor(-1),
3845,19116,HIV,0.0,tensor(-1),
3846,23049,HIV,0.0,tensor(-1),
3847,26221,HIV,0.0,tensor(-1),
3848,3848,HIV,0.0,tensor(-1),
3849,3849,HIV,0.0,tensor(-1),
3850,3850,HIV,0.0,tensor(-1),
3851,20337,HIV,0.0,tensor(-1),
3852,37808,HIV,0.0,tensor(-1),
3853,3853,HIV,0.0,tensor(-1),
3854,10515,HIV,0.0,tensor(-1),
3855,29777,HIV,0.0,tensor(-1),
3856,26087,HIV,0.0,tensor(-1),
3857,11762,HIV,0.0,tensor(-1),
3858,17608,HIV,0.0,tensor(-1),
3859,15648,HIV,0.0,tensor(-1),
3860,2115,HIV,0.0,tensor(-1),
3861,34159,HIV,0.0,tensor(-1),
3862,37895,HIV,0.0,tensor(-1),
3863,6930,HIV,0.0,tensor(-1),
3864,20116,HIV,0.0,tensor(-1),
3865,14921,HIV,0.0,tensor(-1),
3866,16762,HIV,0.0,tensor(-1),
3867,3877,HIV,0.0,tensor(-1),
3868,16759,HIV,0.0,tensor(-1),
3869,6380,HIV,0.0,tensor(-1),
3870,25885,HIV,0.0,tensor(-1),
3871,17627,HIV,0.0,tensor(-1),
3872,13683,HIV,0.0,tensor(-1),
3873,37665,HIV,0.0,tensor(-1),
3874,15962,HIV,0.0,tensor(-1),
3875,2187,HIV,0.0,tensor(-1),
3876,11119,HIV,0.0,tensor(-1),
3877,3877,HIV,0.0,tensor(-1),
3878,3878,HIV,0.0,tensor(-1),
3879,32500,HIV,0.0,tensor(-1),
3880,28527,HIV,0.0,tensor(-1),
3881,17688,HIV,0.0,tensor(-1),
3882,16502,HIV,0.0,tensor(-1),
3883,10059,HIV,0.0,tensor(-1),
3884,28398,HIV,0.0,tensor(-1),
3885,6002,HIV,0.0,tensor(-1),
3886,6002,HIV,0.0,tensor(-1),
3887,34682,HIV,0.0,tensor(-1),
3888,26449,HIV,0.0,tensor(-1),
3889,2114,HIV,0.0,tensor(-1),
3890,26449,HIV,0.0,tensor(-1),
3891,36242,HIV,0.0,tensor(-1),
3892,24921,HIV,0.0,tensor(-1),
3893,1212,HIV,0.0,tensor(-1),
3894,35171,HIV,0.0,tensor(-1),
3895,5292,HIV,0.0,tensor(-1),
3896,29300,HIV,0.0,tensor(-1),
3897,10300,HIV,0.0,tensor(-1),
3898,4616,HIV,0.0,tensor(-1),
3899,31949,HIV,0.0,tensor(-1),
3900,22694,HIV,0.0,tensor(-1),
3901,12668,HIV,0.0,tensor(-1),
3902,3902,HIV,0.0,tensor(-1),
3903,32681,HIV,0.0,tensor(-1),
3904,33520,HIV,0.0,tensor(-1),
3905,20874,HIV,0.0,tensor(-1),
3906,33523,HIV,0.0,tensor(-1),
3907,27173,HIV,0.0,tensor(-1),
3908,8699,HIV,0.0,tensor(-1),
3909,22857,HIV,0.0,tensor(-1),
3910,20874,HIV,0.0,tensor(-1),
3911,13829,HIV,0.0,tensor(-1),
3912,37665,HIV,0.0,tensor(-1),
3913,12479,HIV,0.0,tensor(-1),
3914,12756,HIV,0.0,tensor(-1),
3915,19328,HIV,0.0,tensor(-1),
3916,6114,HIV,0.0,tensor(-1),
3917,20138,HIV,0.0,tensor(-1),
3918,5349,HIV,0.0,tensor(-1),
3919,8385,HIV,0.0,tensor(-1),
3920,15629,HIV,0.0,tensor(-1),
3921,26449,HIV,0.0,tensor(-1),
3922,26084,HIV,0.0,tensor(-1),
3923,11280,HIV,0.0,tensor(-1),
3924,9738,HIV,0.0,tensor(-1),
3925,4520,HIV,0.0,tensor(-1),
3926,2414,HIV,0.0,tensor(-1),
3927,11007,HIV,0.0,tensor(-1),
3928,37208,HIV,0.0,tensor(-1),
3929,29748,HIV,0.0,tensor(-1),
3930,33985,HIV,0.0,tensor(-1),
3931,5611,HIV,0.0,tensor(-1),
3932,5591,HIV,0.0,tensor(-1),
3933,31731,HIV,0.0,tensor(-1),
3934,38125,HIV,0.0,tensor(-1),
3935,34082,HIV,0.0,tensor(-1),
3936,15964,HIV,0.0,tensor(-1),
3937,3937,HIV,0.0,tensor(-1),
3938,27997,HIV,0.0,tensor(-1),
3939,29867,HIV,0.0,tensor(-1),
3940,22967,HIV,0.0,tensor(-1),
3941,19818,HIV,0.0,tensor(-1),
3942,19818,HIV,0.0,tensor(-1),
3943,15804,HIV,0.0,tensor(-1),
3944,7171,HIV,0.0,tensor(-1),
3945,40828,HIV,0.0,tensor(-1),
3946,29867,HIV,0.0,tensor(-1),
3947,13425,HIV,0.0,tensor(-1),
3948,19818,HIV,0.0,tensor(-1),
3949,19818,HIV,0.0,tensor(-1),
3950,37958,HIV,0.0,tensor(-1),
3951,3595,HIV,0.0,tensor(-1),
3952,10191,HIV,0.0,tensor(-1),
3953,21196,HIV,0.0,tensor(-1),
3954,27997,HIV,0.0,tensor(-1),
3955,6416,HIV,0.0,tensor(-1),
3956,38980,HIV,0.0,tensor(-1),
3957,3959,HIV,0.0,tensor(-1),
3958,10300,HIV,0.0,tensor(-1),
3959,3959,HIV,0.0,tensor(-1),
3960,22636,HIV,0.0,tensor(-1),
3961,32064,HIV,0.0,tensor(-1),
3962,2724,HIV,0.0,tensor(-1),
3963,10263,HIV,0.0,tensor(-1),
3964,38235,HIV,0.0,tensor(-1),
3965,14346,HIV,0.0,tensor(-1),
3966,11459,HIV,0.0,tensor(-1),
3967,14346,HIV,0.0,tensor(-1),
3968,31751,HIV,0.0,tensor(-1),
3969,25267,HIV,0.0,tensor(-1),
3970,23764,HIV,0.0,tensor(-1),
3971,14713,HIV,0.0,tensor(-1),
3972,41263,HIV,0.0,tensor(-1),
3973,25745,HIV,0.0,tensor(-1),
3974,18591,HIV,1.0,tensor(-1),
3975,37601,HIV,0.0,tensor(-1),
3976,28738,HIV,0.0,tensor(-1),
3977,32764,HIV,0.0,tensor(-1),
3978,12318,HIV,0.0,tensor(-1),
3979,9927,HIV,0.0,tensor(-1),
3980,40944,HIV,0.0,tensor(-1),
3981,13658,HIV,0.0,tensor(-1),
3982,5806,HIV,0.0,tensor(-1),
3983,28300,HIV,0.0,tensor(-1),
3984,27303,HIV,0.0,tensor(-1),
3985,15365,HIV,0.0,tensor(-1),
3986,10144,HIV,0.0,tensor(-1),
3987,13875,HIV,0.0,tensor(-1),
3988,40089,HIV,0.0,tensor(-1),
3989,19036,HIV,0.0,tensor(-1),
3990,35787,HIV,0.0,tensor(-1),
3991,34419,HIV,0.0,tensor(-1),
3992,3007,HIV,0.0,tensor(-1),
3993,35037,HIV,1.0,tensor(-1),
3994,7991,HIV,0.0,tensor(-1),
3995,34166,HIV,0.0,tensor(-1),
3996,41207,HIV,0.0,tensor(-1),
3997,16536,HIV,0.0,tensor(-1),
3998,14707,HIV,0.0,tensor(-1),
3999,23421,HIV,0.0,tensor(-1),
4000,26227,HIV,0.0,tensor(-1),
4001,27908,HIV,0.0,tensor(-1),
4002,35132,HIV,0.0,tensor(-1),
4003,32492,HIV,0.0,tensor(-1),
4004,10317,HIV,0.0,tensor(-1),
4005,22491,HIV,0.0,tensor(-1),
4006,23421,HIV,0.0,tensor(-1),
4007,28025,HIV,0.0,tensor(-1),
4008,38835,HIV,0.0,tensor(-1),
4009,13163,HIV,0.0,tensor(-1),
4010,5838,HIV,0.0,tensor(-1),
4011,22010,HIV,0.0,tensor(-1),
4012,8659,HIV,0.0,tensor(-1),
4013,23341,HIV,0.0,tensor(-1),
4014,38965,HIV,0.0,tensor(-1),
4015,12950,HIV,0.0,tensor(-1),
4016,38595,HIV,0.0,tensor(-1),
4017,4890,HIV,0.0,tensor(-1),
4018,7547,HIV,0.0,tensor(-1),
4019,30869,HIV,1.0,tensor(-1),
4020,1786,HIV,1.0,tensor(-1),
4021,14101,HIV,0.0,tensor(-1),
4022,4022,HIV,0.0,tensor(-1),
