community,size,active,inactive,br_compounds,frac_active,enrichment
25152,14,1,13,0,0.07142857142857142,2.0357885357885355
27391,14,1,13,0,0.07142857142857142,2.0357885357885355
18632,28,2,26,0,0.07142857142857142,2.0357885357885355
25534,14,1,13,0,0.07142857142857142,2.0357885357885355
12371,14,1,13,0,0.07142857142857142,2.0357885357885355
17002,14,1,13,0,0.07142857142857142,2.0357885357885355
31854,14,1,13,0,0.07142857142857142,2.0357885357885355
22793,14,1,13,0,0.07142857142857142,2.0357885357885355
33867,14,1,13,0,0.07142857142857142,2.0357885357885355
3913,14,1,13,0,0.07142857142857142,2.0357885357885355
31295,14,1,13,0,0.07142857142857142,2.0357885357885355
32169,14,1,13,0,0.07142857142857142,2.0357885357885355
57,14,1,13,0,0.07142857142857142,2.0357885357885355
32280,14,1,13,0,0.07142857142857142,2.0357885357885355
39192,28,2,26,0,0.07142857142857142,2.0357885357885355
23719,43,3,40,0,0.06976744186046512,1.988444616351593
3561,29,2,27,0,0.06896551724137931,1.9655889311061723
40201,29,2,27,0,0.06896551724137931,1.9655889311061723
24209,29,2,27,0,0.06896551724137931,1.9655889311061723
9964,30,2,27,1,0.06896551724137931,1.9655889311061723
31630,29,2,27,0,0.06896551724137931,1.9655889311061723
29979,29,2,27,0,0.06896551724137931,1.9655889311061723
2578,44,3,41,0,0.06818181818181818,1.943252693252693
9897,30,2,28,0,0.06666666666666667,1.9000693000692999
39508,15,1,14,0,0.06666666666666667,1.9000693000692999
2659,15,1,14,0,0.06666666666666667,1.9000693000692999
21258,15,1,14,0,0.06666666666666667,1.9000693000692999
4428,15,1,14,0,0.06666666666666667,1.9000693000692999
33993,30,2,28,0,0.06666666666666667,1.9000693000692999
26438,15,1,14,0,0.06666666666666667,1.9000693000692999
2610,15,1,14,0,0.06666666666666667,1.9000693000692999
4106,15,1,14,0,0.06666666666666667,1.9000693000692999
27024,15,1,14,0,0.06666666666666667,1.9000693000692999
1498,15,1,14,0,0.06666666666666667,1.9000693000692999
10833,15,1,14,0,0.06666666666666667,1.9000693000692999
13962,15,1,14,0,0.06666666666666667,1.9000693000692999
12867,15,1,14,0,0.06666666666666667,1.9000693000692999
14783,15,1,14,0,0.06666666666666667,1.9000693000692999
39402,15,1,14,0,0.06666666666666667,1.9000693000692999
23332,15,1,14,0,0.06666666666666667,1.9000693000692999
22703,15,1,14,0,0.06666666666666667,1.9000693000692999
27383,15,1,14,0,0.06666666666666667,1.9000693000692999
33059,15,1,14,0,0.06666666666666667,1.9000693000692999
2927,15,1,14,0,0.06666666666666667,1.9000693000692999
37908,30,2,28,0,0.06666666666666667,1.9000693000692999
28068,16,1,14,1,0.06666666666666667,1.9000693000692999
35078,15,1,14,0,0.06666666666666667,1.9000693000692999
16622,30,2,28,0,0.06666666666666667,1.9000693000692999
33488,32,2,28,2,0.06666666666666667,1.9000693000692999
997,15,1,14,0,0.06666666666666667,1.9000693000692999
9569,15,1,14,0,0.06666666666666667,1.9000693000692999
26758,15,1,14,0,0.06666666666666667,1.9000693000692999
15589,15,1,14,0,0.06666666666666667,1.9000693000692999
3770,15,1,14,0,0.06666666666666667,1.9000693000692999
29111,15,1,14,0,0.06666666666666667,1.9000693000692999
29883,31,2,28,1,0.06666666666666667,1.9000693000692999
7424,15,1,14,0,0.06666666666666667,1.9000693000692999
7125,15,1,14,0,0.06666666666666667,1.9000693000692999
29116,30,2,28,0,0.06666666666666667,1.9000693000692999
5583,15,1,14,0,0.06666666666666667,1.9000693000692999
19107,30,2,28,0,0.06666666666666667,1.9000693000692999
19637,60,4,56,0,0.06666666666666667,1.9000693000692999
17286,15,1,14,0,0.06666666666666667,1.9000693000692999
8520,15,1,14,0,0.06666666666666667,1.9000693000692999
37733,15,1,14,0,0.06666666666666667,1.9000693000692999
17594,15,1,14,0,0.06666666666666667,1.9000693000692999
2217,30,2,28,0,0.06666666666666667,1.9000693000692999
11904,46,3,43,0,0.06521739130434782,1.8587634457199673
16677,32,2,29,1,0.06451612903225806,1.8387767420025483
34509,31,2,29,0,0.06451612903225806,1.8387767420025483
18523,31,2,29,0,0.06451612903225806,1.8387767420025483
72,31,2,29,0,0.06451612903225806,1.8387767420025483
18468,31,2,29,0,0.06451612903225806,1.8387767420025483
36009,31,2,29,0,0.06451612903225806,1.8387767420025483
30632,16,1,15,0,0.0625,1.7813149688149688
37302,16,1,15,0,0.0625,1.7813149688149688
25054,32,2,30,0,0.0625,1.7813149688149688
12324,16,1,15,0,0.0625,1.7813149688149688
40520,16,1,15,0,0.0625,1.7813149688149688
20155,16,1,15,0,0.0625,1.7813149688149688
6471,16,1,15,0,0.0625,1.7813149688149688
37889,16,1,15,0,0.0625,1.7813149688149688
29815,16,1,15,0,0.0625,1.7813149688149688
22873,16,1,15,0,0.0625,1.7813149688149688
6303,16,1,15,0,0.0625,1.7813149688149688
37933,16,1,15,0,0.0625,1.7813149688149688
28903,16,1,15,0,0.0625,1.7813149688149688
6199,16,1,15,0,0.0625,1.7813149688149688
20827,16,1,15,0,0.0625,1.7813149688149688
36606,32,2,30,0,0.0625,1.7813149688149688
5491,32,2,30,0,0.0625,1.7813149688149688
30747,16,1,15,0,0.0625,1.7813149688149688
10701,32,2,30,0,0.0625,1.7813149688149688
13831,16,1,15,0,0.0625,1.7813149688149688
19750,16,1,15,0,0.0625,1.7813149688149688
24885,16,1,15,0,0.0625,1.7813149688149688
9758,16,1,15,0,0.0625,1.7813149688149688
39940,16,1,15,0,0.0625,1.7813149688149688
39511,16,1,15,0,0.0625,1.7813149688149688
6509,16,1,15,0,0.0625,1.7813149688149688
30586,16,1,15,0,0.0625,1.7813149688149688
38395,16,1,15,0,0.0625,1.7813149688149688
22739,32,2,30,0,0.0625,1.7813149688149688
19161,16,1,15,0,0.0625,1.7813149688149688
36466,16,1,15,0,0.0625,1.7813149688149688
12918,16,1,15,0,0.0625,1.7813149688149688
37530,16,1,15,0,0.0625,1.7813149688149688
6347,16,1,15,0,0.0625,1.7813149688149688
1773,16,1,15,0,0.0625,1.7813149688149688
13594,16,1,15,0,0.0625,1.7813149688149688
6831,16,1,15,0,0.0625,1.7813149688149688
41025,33,2,31,0,0.06060606060606061,1.7273357273357273
18788,33,2,31,0,0.06060606060606061,1.7273357273357273
20481,33,2,31,0,0.06060606060606061,1.7273357273357273
1430,17,1,16,0,0.058823529411764705,1.6765317353552647
36442,17,1,16,0,0.058823529411764705,1.6765317353552647
29320,17,1,16,0,0.058823529411764705,1.6765317353552647
6368,34,2,32,0,0.058823529411764705,1.6765317353552647
33882,17,1,16,0,0.058823529411764705,1.6765317353552647
34016,17,1,16,0,0.058823529411764705,1.6765317353552647
10354,17,1,16,0,0.058823529411764705,1.6765317353552647
23290,17,1,16,0,0.058823529411764705,1.6765317353552647
17842,17,1,16,0,0.058823529411764705,1.6765317353552647
6055,17,1,16,0,0.058823529411764705,1.6765317353552647
65,18,1,16,1,0.058823529411764705,1.6765317353552647
7619,51,3,48,0,0.058823529411764705,1.6765317353552647
16087,34,2,32,0,0.058823529411764705,1.6765317353552647
18995,17,1,16,0,0.058823529411764705,1.6765317353552647
28729,17,1,16,0,0.058823529411764705,1.6765317353552647
12134,17,1,16,0,0.058823529411764705,1.6765317353552647
13327,17,1,16,0,0.058823529411764705,1.6765317353552647
22310,17,1,16,0,0.058823529411764705,1.6765317353552647
14422,17,1,16,0,0.058823529411764705,1.6765317353552647
37406,17,1,16,0,0.058823529411764705,1.6765317353552647
36812,17,1,16,0,0.058823529411764705,1.6765317353552647
26233,17,1,16,0,0.058823529411764705,1.6765317353552647
22390,34,2,32,0,0.058823529411764705,1.6765317353552647
33234,17,1,16,0,0.058823529411764705,1.6765317353552647
4949,17,1,16,0,0.058823529411764705,1.6765317353552647
17303,17,1,16,0,0.058823529411764705,1.6765317353552647
35044,17,1,16,0,0.058823529411764705,1.6765317353552647
14054,17,1,16,0,0.058823529411764705,1.6765317353552647
18471,17,1,16,0,0.058823529411764705,1.6765317353552647
23650,17,1,16,0,0.058823529411764705,1.6765317353552647
22644,17,1,16,0,0.058823529411764705,1.6765317353552647
4725,17,1,16,0,0.058823529411764705,1.6765317353552647
549,17,1,16,0,0.058823529411764705,1.6765317353552647
32702,17,1,16,0,0.058823529411764705,1.6765317353552647
18317,34,2,32,0,0.058823529411764705,1.6765317353552647
38171,18,1,16,1,0.058823529411764705,1.6765317353552647
37709,35,2,33,0,0.05714285714285714,1.6286308286308284
17074,35,2,33,0,0.05714285714285714,1.6286308286308284
17311,35,2,33,0,0.05714285714285714,1.6286308286308284
8641,70,4,66,0,0.05714285714285714,1.6286308286308284
13014,35,2,33,0,0.05714285714285714,1.6286308286308284
11166,35,2,33,0,0.05714285714285714,1.6286308286308284
39176,54,3,50,1,0.05660377358490566,1.6132663868512924
25828,53,3,50,0,0.05660377358490566,1.6132663868512924
157,71,4,67,0,0.056338028169014086,1.6056923662557465
18921,18,1,17,0,0.05555555555555555,1.5833910833910831
7319,18,1,17,0,0.05555555555555555,1.5833910833910831
10942,18,1,17,0,0.05555555555555555,1.5833910833910831
1554,18,1,17,0,0.05555555555555555,1.5833910833910831
19780,18,1,17,0,0.05555555555555555,1.5833910833910831
38393,36,2,34,0,0.05555555555555555,1.5833910833910831
15384,18,1,17,0,0.05555555555555555,1.5833910833910831
28387,36,2,34,0,0.05555555555555555,1.5833910833910831
13569,18,1,17,0,0.05555555555555555,1.5833910833910831
25591,36,2,34,0,0.05555555555555555,1.5833910833910831
28294,18,1,17,0,0.05555555555555555,1.5833910833910831
25723,18,1,17,0,0.05555555555555555,1.5833910833910831
40741,18,1,17,0,0.05555555555555555,1.5833910833910831
41140,19,1,17,1,0.05555555555555555,1.5833910833910831
38976,18,1,17,0,0.05555555555555555,1.5833910833910831
15361,18,1,17,0,0.05555555555555555,1.5833910833910831
14930,18,1,17,0,0.05555555555555555,1.5833910833910831
19300,18,1,17,0,0.05555555555555555,1.5833910833910831
6171,18,1,17,0,0.05555555555555555,1.5833910833910831
20033,20,1,17,2,0.05555555555555555,1.5833910833910831
24099,18,1,17,0,0.05555555555555555,1.5833910833910831
17121,19,1,17,1,0.05555555555555555,1.5833910833910831
15814,18,1,17,0,0.05555555555555555,1.5833910833910831
2349,18,1,17,0,0.05555555555555555,1.5833910833910831
32522,18,1,17,0,0.05555555555555555,1.5833910833910831
3645,18,1,17,0,0.05555555555555555,1.5833910833910831
10587,36,2,34,0,0.05555555555555555,1.5833910833910831
465,19,1,17,1,0.05555555555555555,1.5833910833910831
2386,18,1,17,0,0.05555555555555555,1.5833910833910831
23309,74,4,70,0,0.05405405405405406,1.5405967297859189
1204,37,2,35,0,0.05405405405405406,1.5405967297859189
2173,56,3,53,0,0.05357142857142857,1.5268414018414016
16283,19,1,18,0,0.05263157894736842,1.5000547105810262
27232,19,1,18,0,0.05263157894736842,1.5000547105810262
36952,19,1,18,0,0.05263157894736842,1.5000547105810262
37433,19,1,18,0,0.05263157894736842,1.5000547105810262
23762,19,1,18,0,0.05263157894736842,1.5000547105810262
40373,19,1,18,0,0.05263157894736842,1.5000547105810262
36945,19,1,18,0,0.05263157894736842,1.5000547105810262
14853,19,1,18,0,0.05263157894736842,1.5000547105810262
9595,19,1,18,0,0.05263157894736842,1.5000547105810262
1211,19,1,18,0,0.05263157894736842,1.5000547105810262
28748,19,1,18,0,0.05263157894736842,1.5000547105810262
920,38,2,36,0,0.05263157894736842,1.5000547105810262
21568,38,2,36,0,0.05263157894736842,1.5000547105810262
23736,19,1,18,0,0.05263157894736842,1.5000547105810262
4517,19,1,18,0,0.05263157894736842,1.5000547105810262
26560,38,2,36,0,0.05263157894736842,1.5000547105810262
2271,19,1,18,0,0.05263157894736842,1.5000547105810262
4498,19,1,18,0,0.05263157894736842,1.5000547105810262
6310,19,1,18,0,0.05263157894736842,1.5000547105810262
3982,19,1,18,0,0.05263157894736842,1.5000547105810262
21414,19,1,18,0,0.05263157894736842,1.5000547105810262
4554,19,1,18,0,0.05263157894736842,1.5000547105810262
13752,38,2,36,0,0.05263157894736842,1.5000547105810262
15743,19,1,18,0,0.05263157894736842,1.5000547105810262
7798,19,1,18,0,0.05263157894736842,1.5000547105810262
11143,19,1,18,0,0.05263157894736842,1.5000547105810262
30040,19,1,18,0,0.05263157894736842,1.5000547105810262
29844,39,2,36,1,0.05263157894736842,1.5000547105810262
10272,19,1,18,0,0.05263157894736842,1.5000547105810262
207,19,1,18,0,0.05263157894736842,1.5000547105810262
5927,19,1,18,0,0.05263157894736842,1.5000547105810262
10706,39,2,37,0,0.05128205128205128,1.4615917692840767
8146,39,2,37,0,0.05128205128205128,1.4615917692840767
10997,39,2,37,0,0.05128205128205128,1.4615917692840767
6418,20,1,19,0,0.05,1.425051975051975
7288,20,1,19,0,0.05,1.425051975051975
20187,20,1,19,0,0.05,1.425051975051975
27421,20,1,19,0,0.05,1.425051975051975
40597,40,2,38,0,0.05,1.425051975051975
10821,20,1,19,0,0.05,1.425051975051975
36124,20,1,19,0,0.05,1.425051975051975
30381,20,1,19,0,0.05,1.425051975051975
22670,20,1,19,0,0.05,1.425051975051975
25688,20,1,19,0,0.05,1.425051975051975
15978,20,1,19,0,0.05,1.425051975051975
10389,60,3,57,0,0.05,1.425051975051975
13830,20,1,19,0,0.05,1.425051975051975
9560,20,1,19,0,0.05,1.425051975051975
10334,20,1,19,0,0.05,1.425051975051975
7695,20,1,19,0,0.05,1.425051975051975
23996,20,1,19,0,0.05,1.425051975051975
2879,20,1,19,0,0.05,1.425051975051975
20936,20,1,19,0,0.05,1.425051975051975
27476,20,1,19,0,0.05,1.425051975051975
6177,20,1,19,0,0.05,1.425051975051975
8138,20,1,19,0,0.05,1.425051975051975
9918,20,1,19,0,0.05,1.425051975051975
1612,20,1,19,0,0.05,1.425051975051975
12768,41,2,39,0,0.04878048780487805,1.390294609806805
28407,41,2,39,0,0.04878048780487805,1.390294609806805
15156,41,2,39,0,0.04878048780487805,1.390294609806805
11330,41,2,39,0,0.04878048780487805,1.390294609806805
12291,21,1,20,0,0.047619047619047616,1.357192357192357
2713,21,1,20,0,0.047619047619047616,1.357192357192357
23941,21,1,20,0,0.047619047619047616,1.357192357192357
20141,21,1,20,0,0.047619047619047616,1.357192357192357
19631,42,2,40,0,0.047619047619047616,1.357192357192357
35659,21,1,20,0,0.047619047619047616,1.357192357192357
20291,21,1,20,0,0.047619047619047616,1.357192357192357
21034,21,1,20,0,0.047619047619047616,1.357192357192357
12576,21,1,20,0,0.047619047619047616,1.357192357192357
33071,21,1,20,0,0.047619047619047616,1.357192357192357
2682,21,1,20,0,0.047619047619047616,1.357192357192357
27705,21,1,20,0,0.047619047619047616,1.357192357192357
40192,21,1,20,0,0.047619047619047616,1.357192357192357
14198,21,1,20,0,0.047619047619047616,1.357192357192357
39441,21,1,20,0,0.047619047619047616,1.357192357192357
23378,21,1,20,0,0.047619047619047616,1.357192357192357
8049,21,1,20,0,0.047619047619047616,1.357192357192357
26818,21,1,20,0,0.047619047619047616,1.357192357192357
38255,21,1,20,0,0.047619047619047616,1.357192357192357
38064,21,1,20,0,0.047619047619047616,1.357192357192357
300,21,1,20,0,0.047619047619047616,1.357192357192357
3864,21,1,20,0,0.047619047619047616,1.357192357192357
15415,21,1,20,0,0.047619047619047616,1.357192357192357
38497,21,1,20,0,0.047619047619047616,1.357192357192357
21738,43,2,41,0,0.046511627906976744,1.3256297442343954
31400,65,3,62,0,0.046153846153846156,1.3154325923556693
6272,22,1,21,0,0.045454545454545456,1.2955017955017956
10910,22,1,21,0,0.045454545454545456,1.2955017955017956
24554,22,1,21,0,0.045454545454545456,1.2955017955017956
918,22,1,21,0,0.045454545454545456,1.2955017955017956
22356,22,1,21,0,0.045454545454545456,1.2955017955017956
18803,22,1,21,0,0.045454545454545456,1.2955017955017956
15373,22,1,21,0,0.045454545454545456,1.2955017955017956
22803,44,2,42,0,0.045454545454545456,1.2955017955017956
25334,22,1,21,0,0.045454545454545456,1.2955017955017956
5782,22,1,21,0,0.045454545454545456,1.2955017955017956
30269,22,1,21,0,0.045454545454545456,1.2955017955017956
23706,44,2,42,0,0.045454545454545456,1.2955017955017956
141,22,1,21,0,0.045454545454545456,1.2955017955017956
37347,23,1,21,1,0.045454545454545456,1.2955017955017956
3068,22,1,21,0,0.045454545454545456,1.2955017955017956
4988,23,1,21,1,0.045454545454545456,1.2955017955017956
37176,22,1,21,0,0.045454545454545456,1.2955017955017956
38804,22,1,21,0,0.045454545454545456,1.2955017955017956
16700,22,1,21,0,0.045454545454545456,1.2955017955017956
40403,45,2,43,0,0.044444444444444446,1.2667128667128666
7370,45,2,43,0,0.044444444444444446,1.2667128667128666
16066,45,2,43,0,0.044444444444444446,1.2667128667128666
3740,45,2,43,0,0.044444444444444446,1.2667128667128666
6574,23,1,22,0,0.043478260869565216,1.2391756304799781
3934,23,1,22,0,0.043478260869565216,1.2391756304799781
10621,24,1,22,1,0.043478260869565216,1.2391756304799781
1349,23,1,22,0,0.043478260869565216,1.2391756304799781
34635,23,1,22,0,0.043478260869565216,1.2391756304799781
36441,23,1,22,0,0.043478260869565216,1.2391756304799781
30818,23,1,22,0,0.043478260869565216,1.2391756304799781
17079,23,1,22,0,0.043478260869565216,1.2391756304799781
28798,46,2,44,0,0.043478260869565216,1.2391756304799781
13885,23,1,22,0,0.043478260869565216,1.2391756304799781
24850,23,1,22,0,0.043478260869565216,1.2391756304799781
16794,46,2,44,0,0.043478260869565216,1.2391756304799781
30261,23,1,22,0,0.043478260869565216,1.2391756304799781
33557,23,1,22,0,0.043478260869565216,1.2391756304799781
33270,23,1,22,0,0.043478260869565216,1.2391756304799781
29713,23,1,22,0,0.043478260869565216,1.2391756304799781
29129,23,1,22,0,0.043478260869565216,1.2391756304799781
35094,23,1,22,0,0.043478260869565216,1.2391756304799781
842,70,3,67,0,0.04285714285714286,1.2214731214731214
20819,47,2,45,0,0.0425531914893617,1.2128101915335956
31954,24,1,23,0,0.041666666666666664,1.1875433125433124
13295,24,1,23,0,0.041666666666666664,1.1875433125433124
14415,24,1,23,0,0.041666666666666664,1.1875433125433124
37800,24,1,23,0,0.041666666666666664,1.1875433125433124
32795,24,1,23,0,0.041666666666666664,1.1875433125433124
597,24,1,23,0,0.041666666666666664,1.1875433125433124
17622,24,1,23,0,0.041666666666666664,1.1875433125433124
34030,24,1,23,0,0.041666666666666664,1.1875433125433124
36271,24,1,23,0,0.041666666666666664,1.1875433125433124
26791,24,1,23,0,0.041666666666666664,1.1875433125433124
8263,24,1,23,0,0.041666666666666664,1.1875433125433124
30395,24,1,23,0,0.041666666666666664,1.1875433125433124
3383,24,1,23,0,0.041666666666666664,1.1875433125433124
105,48,2,46,0,0.041666666666666664,1.1875433125433124
33096,24,1,23,0,0.041666666666666664,1.1875433125433124
1315,24,1,23,0,0.041666666666666664,1.1875433125433124
31855,24,1,23,0,0.041666666666666664,1.1875433125433124
25283,24,1,23,0,0.041666666666666664,1.1875433125433124
26208,24,1,23,0,0.041666666666666664,1.1875433125433124
4084,24,1,23,0,0.041666666666666664,1.1875433125433124
8689,49,2,47,0,0.04081632653061224,1.163307734736306
23416,49,2,47,0,0.04081632653061224,1.163307734736306
30720,25,1,24,0,0.04,1.14004158004158
40013,25,1,24,0,0.04,1.14004158004158
28987,25,1,24,0,0.04,1.14004158004158
8703,50,2,48,0,0.04,1.14004158004158
35579,25,1,24,0,0.04,1.14004158004158
26962,25,1,24,0,0.04,1.14004158004158
15753,25,1,24,0,0.04,1.14004158004158
3360,25,1,24,0,0.04,1.14004158004158
3500,25,1,24,0,0.04,1.14004158004158
11026,25,1,24,0,0.04,1.14004158004158
31392,25,1,24,0,0.04,1.14004158004158
33541,25,1,24,0,0.04,1.14004158004158
29593,51,2,49,0,0.0392156862745098,1.1176878235701764
830,26,1,25,0,0.038461538461538464,1.0961938269630578
14050,26,1,25,0,0.038461538461538464,1.0961938269630578
12936,52,2,50,0,0.038461538461538464,1.0961938269630578
19600,26,1,25,0,0.038461538461538464,1.0961938269630578
18724,26,1,25,0,0.038461538461538464,1.0961938269630578
38549,26,1,25,0,0.038461538461538464,1.0961938269630578
5856,26,1,25,0,0.038461538461538464,1.0961938269630578
40430,26,1,25,0,0.038461538461538464,1.0961938269630578
9841,26,1,25,0,0.038461538461538464,1.0961938269630578
5347,26,1,25,0,0.038461538461538464,1.0961938269630578
21793,26,1,25,0,0.038461538461538464,1.0961938269630578
36270,26,1,25,0,0.038461538461538464,1.0961938269630578
5581,26,1,25,0,0.038461538461538464,1.0961938269630578
40270,26,1,25,0,0.038461538461538464,1.0961938269630578
27159,26,1,25,0,0.038461538461538464,1.0961938269630578
26904,26,1,25,0,0.038461538461538464,1.0961938269630578
39819,52,2,50,0,0.038461538461538464,1.0961938269630578
2213,26,1,25,0,0.038461538461538464,1.0961938269630578
15783,27,1,26,0,0.037037037037037035,1.0555940555940555
3152,27,1,26,0,0.037037037037037035,1.0555940555940555
15730,27,1,26,0,0.037037037037037035,1.0555940555940555
33578,27,1,26,0,0.037037037037037035,1.0555940555940555
27566,27,1,26,0,0.037037037037037035,1.0555940555940555
36903,27,1,26,0,0.037037037037037035,1.0555940555940555
6222,27,1,26,0,0.037037037037037035,1.0555940555940555
32811,27,1,26,0,0.037037037037037035,1.0555940555940555
22847,54,2,52,0,0.037037037037037035,1.0555940555940555
25294,27,1,26,0,0.037037037037037035,1.0555940555940555
8480,27,1,26,0,0.037037037037037035,1.0555940555940555
13011,27,1,26,0,0.037037037037037035,1.0555940555940555
33037,83,3,80,0,0.03614457831325301,1.0301580542544397
34115,56,2,54,0,0.03571428571428571,1.0178942678942677
17521,28,1,27,0,0.03571428571428571,1.0178942678942677
19724,28,1,27,0,0.03571428571428571,1.0178942678942677
11999,29,1,27,1,0.03571428571428571,1.0178942678942677
40900,28,1,27,0,0.03571428571428571,1.0178942678942677
24726,28,1,27,0,0.03571428571428571,1.0178942678942677
20475,29,1,27,1,0.03571428571428571,1.0178942678942677
34414,28,1,27,0,0.03571428571428571,1.0178942678942677
21716,28,1,27,0,0.03571428571428571,1.0178942678942677
31032,28,1,27,0,0.03571428571428571,1.0178942678942677
26526,28,1,27,0,0.03571428571428571,1.0178942678942677
25718,28,1,27,0,0.03571428571428571,1.0178942678942677
26860,28,1,27,0,0.03571428571428571,1.0178942678942677
19314,28,1,27,0,0.03571428571428571,1.0178942678942677
36289,28,1,27,0,0.03571428571428571,1.0178942678942677
7993,57,2,55,0,0.03508771929824561,1.0000364737206842
23601,57,2,55,0,0.03508771929824561,1.0000364737206842
6999,58,2,56,0,0.034482758620689655,0.9827944655530861
13975,29,1,28,0,0.034482758620689655,0.9827944655530861
36165,29,1,28,0,0.034482758620689655,0.9827944655530861
36845,29,1,28,0,0.034482758620689655,0.9827944655530861
31010,29,1,28,0,0.034482758620689655,0.9827944655530861
14222,29,1,28,0,0.034482758620689655,0.9827944655530861
35245,29,1,28,0,0.034482758620689655,0.9827944655530861
12696,30,1,29,0,0.03333333333333333,0.9500346500346499
15858,30,1,29,0,0.03333333333333333,0.9500346500346499
5657,30,1,29,0,0.03333333333333333,0.9500346500346499
28848,30,1,29,0,0.03333333333333333,0.9500346500346499
26289,30,1,29,0,0.03333333333333333,0.9500346500346499
30634,30,1,29,0,0.03333333333333333,0.9500346500346499
4803,30,1,29,0,0.03333333333333333,0.9500346500346499
37514,30,1,29,0,0.03333333333333333,0.9500346500346499
16596,30,1,29,0,0.03333333333333333,0.9500346500346499
18250,30,1,29,0,0.03333333333333333,0.9500346500346499
15449,31,1,30,0,0.03225806451612903,0.9193883710012741
30579,31,1,30,0,0.03225806451612903,0.9193883710012741
17162,31,1,30,0,0.03225806451612903,0.9193883710012741
12285,31,1,30,0,0.03225806451612903,0.9193883710012741
32607,31,1,30,0,0.03225806451612903,0.9193883710012741
33605,31,1,30,0,0.03225806451612903,0.9193883710012741
19447,32,1,30,1,0.03225806451612903,0.9193883710012741
21032,31,1,30,0,0.03225806451612903,0.9193883710012741
34883,32,1,31,0,0.03125,0.8906574844074844
40056,32,1,31,0,0.03125,0.8906574844074844
23864,32,1,31,0,0.03125,0.8906574844074844
5460,32,1,31,0,0.03125,0.8906574844074844
19368,32,1,31,0,0.03125,0.8906574844074844
14540,32,1,31,0,0.03125,0.8906574844074844
4986,32,1,31,0,0.03125,0.8906574844074844
23704,32,1,31,0,0.03125,0.8906574844074844
1637,32,1,31,0,0.03125,0.8906574844074844
4290,32,1,31,0,0.03125,0.8906574844074844
21275,33,1,32,0,0.030303030303030304,0.8636678636678636
14619,33,1,32,0,0.030303030303030304,0.8636678636678636
20043,33,1,32,0,0.030303030303030304,0.8636678636678636
17937,35,1,32,2,0.030303030303030304,0.8636678636678636
4016,33,1,32,0,0.030303030303030304,0.8636678636678636
22517,33,1,32,0,0.030303030303030304,0.8636678636678636
40953,33,1,32,0,0.030303030303030304,0.8636678636678636
27644,33,1,32,0,0.030303030303030304,0.8636678636678636
15735,34,1,32,1,0.030303030303030304,0.8636678636678636
4281,68,2,65,1,0.029850746268656716,0.8507772985384925
17133,34,1,33,0,0.029411764705882353,0.8382658676776323
40211,34,1,33,0,0.029411764705882353,0.8382658676776323
5793,34,1,33,0,0.029411764705882353,0.8382658676776323
30533,34,1,33,0,0.029411764705882353,0.8382658676776323
39955,69,2,67,0,0.028985507246376812,0.8261170869866522
15663,35,1,34,0,0.02857142857142857,0.8143154143154142
25440,35,1,34,0,0.02857142857142857,0.8143154143154142
34865,35,1,34,0,0.02857142857142857,0.8143154143154142
15483,35,1,34,0,0.02857142857142857,0.8143154143154142
10041,35,1,34,0,0.02857142857142857,0.8143154143154142
26168,35,1,34,0,0.02857142857142857,0.8143154143154142
25500,35,1,34,0,0.02857142857142857,0.8143154143154142
36947,70,2,68,0,0.02857142857142857,0.8143154143154142
30866,72,2,70,0,0.027777777777777776,0.7916955416955416
37393,36,1,35,0,0.027777777777777776,0.7916955416955416
37011,38,1,35,2,0.027777777777777776,0.7916955416955416
39196,36,1,35,0,0.027777777777777776,0.7916955416955416
18072,36,1,35,0,0.027777777777777776,0.7916955416955416
15245,36,1,35,0,0.027777777777777776,0.7916955416955416
3606,37,1,36,0,0.02702702702702703,0.7702983648929594
5409,37,1,36,0,0.02702702702702703,0.7702983648929594
3413,37,1,36,0,0.02702702702702703,0.7702983648929594
1356,37,1,36,0,0.02702702702702703,0.7702983648929594
35082,38,1,37,0,0.02631578947368421,0.7500273552905131
37554,39,1,38,0,0.02564102564102564,0.7307958846420384
23472,39,1,38,0,0.02564102564102564,0.7307958846420384
20859,40,1,39,0,0.025,0.7125259875259875
83,40,1,39,0,0.025,0.7125259875259875
10244,41,1,40,0,0.024390243902439025,0.6951473049034025
4510,41,1,40,0,0.024390243902439025,0.6951473049034025
29684,84,2,81,1,0.024096385542168676,0.6867720361696266
14129,42,1,41,0,0.023809523809523808,0.6785961785961785
19108,42,1,41,0,0.023809523809523808,0.6785961785961785
19014,42,1,41,0,0.023809523809523808,0.6785961785961785
17013,43,1,42,0,0.023255813953488372,0.6628148721171977
35144,44,1,43,0,0.022727272727272728,0.6477508977508978
32965,45,1,43,1,0.022727272727272728,0.6477508977508978
2534,44,1,43,0,0.022727272727272728,0.6477508977508978
21732,45,1,44,0,0.022222222222222223,0.6333564333564333
598,45,1,44,0,0.022222222222222223,0.6333564333564333
38724,46,1,45,0,0.021739130434782608,0.6195878152399891
32620,46,1,45,0,0.021739130434782608,0.6195878152399891
24718,48,1,47,0,0.020833333333333332,0.5937716562716562
21443,49,1,48,0,0.02040816326530612,0.581653867368153
34281,49,1,48,0,0.02040816326530612,0.581653867368153
22928,51,1,50,0,0.0196078431372549,0.5588439117850882
19769,52,1,51,0,0.019230769230769232,0.5480969134815289
