compound,name,smiles,mw,formula,volume,monomass,nrotb,tpsa,bioactivities,speciesName,stateName,cityName,iupac,inchi,inchikey,hba,hbd,logp,lipinski
http://nubbekg.aksw.org/data/compound/2845,Ferulic acid,OC(/C=C/C1=CC(OC)=C(C=C1)O)=O,194.184,C10H10O4,172.025,194.0579,3.0,66.761,Antioxidant | Inhibition of Myeloperoxidase,Citrus sp. | Pterogyne nitens | Tocoyena formosa,SP,Mogi Guacu  | Sao Paulo ,(2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoic acid,"1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+
","KSEBMYQBYZTDHS-HWKANZROSA-N
",4.0,2.0,1.249,0.0
http://nubbekg.aksw.org/data/compound/2847,Sinapic acid,OC(/C=C/C1=CC(OC)=C(O)C(OC)=C1)=O,224.21,C11H12O5,197.571,224.06847,4.0,75.995,Antioxidant | Inhibition of Myeloperoxidase,Citrus sp. | Pterogyne nitens,SP,Sao Paulo ,"(2E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoic acid","1S/C11H12O5/c1-15-8-5-7(3-4-10(12)13)6-9(16-2)11(8)14/h3-6,14H,1-2H3,(H,12,13)/b4-3+
","PCMORTLOPMLEFB-ONEGZZNKSA-N
",5.0,2.0,1.265,0.0
http://nubbekg.aksw.org/data/compound/2849,Chlorogenic acid,OC1=CC=C(/C=C/C(O[C@H]2[C@H](O)[C@H](O)C[C@]([C@@](O)=O)(O)C2)=O)C=C1O,354.3087,C16H18O9,296.267,354.0951,5.0,164.744,Antioxidant | Inhibition of Myeloperoxidase,Alibertia sessilis | Chimarrhis turbinata | Citrus sp. | Pterogyne nitens,PA | SP,Belem  | Mogi Guacu  | Sao Paulo ,"(3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,4,5-trihydroxycyclohexane-1-carboxylic acid","1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)/b4-2+/t11-,12-,14-,16?/m1/s1
","CWVRJTMFETXNAD-PCNKEKKESA-N
",9.0,6.0,-0.453,1.0
http://nubbekg.aksw.org/data/compound/2851,"Gallic acid; 3,4,5-trihydroxybenzoic acid",OC1=CC(C(O)=O)=CC(O)=C1O,170.1195,C7H6O5,135.098,170.02153,1.0,97.983,Anticancer | Antioxidant | Inhibition of Myeloperoxidase | Inhibition of NF KB activation,Alchornea glandulosa | Pterogyne nitens | Siphoneugena densiflora,MG | SP,Mogi Guacu  | Pocos De Caldas  | Sao Paulo ,"3,4,5-trihydroxybenzoic acid","1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)
","LNTHITQWFMADLM-UHFFFAOYSA-N
",5.0,4.0,0.589,0.0
http://nubbekg.aksw.org/data/compound/2852,taxifolin,O=C1c2c(O[C@@H]([C@H]1O)c1cc(O)c(cc1)O)cc(cc2O)O,304.2516,C15H12O7,246.323,304.0583,1.0,127.445,Antioxidant | Antitrypanosomal,Pterogyne nitens | Rapanea lancifolia,SP,Sao Carlos  | Sao Paulo ,"(2R,3R)-2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-3,4-dihydro-2H-1-benzopyran-4-one","1S/C15H12O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,14-19,21H/t14-,15+/m0/s1
","CXQWRCVTCMQVQX-LSDHHAIUSA-N
",7.0,5.0,0.712,0.0
http://nubbekg.aksw.org/data/compound/2860,Ourateacatechin,O[C@@H]2CC1=C(O)C=C(O)C=C1O[C@@H]2[C@]3=CC(O)=C(OC)C(O)=C3,320.294,C16H16O7,269.687,320.0896,2.0,119.608,Antioxidant,Maytenus aquifolium | Pterogyne nitens,SP,Ribeirao Preto  | Sao Paulo ,"(2R,3R)-2-(3,5-dihydroxy-4-methoxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol","1S/C16H16O7/c1-22-16-11(19)2-7(3-12(16)20)15-13(21)6-9-10(18)4-8(17)5-14(9)23-15/h2-5,13,15,17-21H,6H2,1H3/t13-,15-/m1/s1
","ITDYPNOEEHONAH-UKRRQHHQSA-N
",7.0,5.0,1.353,0.0
http://nubbekg.aksw.org/data/compound/2861,Quercetin 3-O-sophoroside,OC5=CC(O)=C4C(C(O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O[C@@H]1O[C@@H]([C@H]([C@@H]([C@H]1O)O)O)CO)=C(OC4=C5)C3=CC(O)=C(C=C3)O)=O,626.5169,C27H30O17,504.327,626.1483,7.0,289.655,Antifungal | Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"3-{[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}oxan-2-yl]oxy}-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-chromen-4-one","1S/C27H30O17/c28-6-14-17(34)20(37)22(39)26(41-14)44-25-21(38)18(35)15(7-29)42-27(25)43-24-19(36)16-12(33)4-9(30)5-13(16)40-23(24)8-1-2-10(31)11(32)3-8/h1-5,14-15,17-18,20-22,25-35,37-39H,6-7H2/t14-,15-,17-,18-,20+,21+,22-,25-,26+,27-/m1/s1
","RDUAJIJVNHKTQC-FFFMXZAGSA-N
",17.0,11.0,-2.071,3.0
http://nubbekg.aksw.org/data/compound/2879,Myricetin,OC1=CC(O)=C(C(C(O)=C(C3=CC(O)=C(O)C(O)=C3)O2)=O)C2=C1,318.2351,C15H10O8,248.102,318.03757,1.0,151.579,Antifungal | Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)-4H-chromen-4-one","1S/C15H10O8/c16-6-3-7(17)11-10(4-6)23-15(14(22)13(11)21)5-1-8(18)12(20)9(19)2-5/h1-4,16-20,22H
","IKMDFBPHZNJCSN-UHFFFAOYSA-N
",8.0,6.0,1.392,1.0
http://nubbekg.aksw.org/data/compound/2880,"Quercitrin, 3-O-α-rhamnosylquercetin",OC4=CC(O)=C3C(C(O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)=C(OC3=C4)C2=CC(O)=C(C=C2)O)=O,448.3769,C21H20O11,363.947,448.10056,3.0,190.275,Antileishmanial | Antioxidant | Antitrypanosomal | Insecticidal,Byrsonima coccolobifolia | Chiococca brachiata | Cryptocarya mandioccana | Cryptocarya mandioccana Meissner | Cryptocarya moschata | Khaya senegalensis | Nectandra grandiflora | Pterogyne nitens | Siphoneugena densiflora,BA | MG | SP,Iguape  | Peruibe  | Pocos De Caldas  | Salvador  | Sao Carlos  | Sao Miguel Arcanjo  | Sao Paulo  | Ubatuba  | Vicosa ,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-4H-chromen-4-one","1S/C21H20O11/c1-7-15(26)17(28)18(29)21(30-7)32-20-16(27)14-12(25)5-9(22)6-13(14)31-19(20)8-2-3-10(23)11(24)4-8/h2-7,15,17-18,21-26,28-29H,1H3/t7-,15-,17+,18+,21-/m0/s1
","OXGUCUVFOIWWQJ-HQBVPOQASA-N
",11.0,7.0,0.644,2.0
http://nubbekg.aksw.org/data/compound/2881,"Myricetrin, 3-O-α-rhamnosylmyricetin",OC4=CC(O)=C3C(C(O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)C)O)O)O)=C(OC3=C4)C2=CC(O)=C(C(O)=C2)O)=O,464.3763,C21H20O12,371.965,464.0955,3.0,210.503,Antioxidant | Inhibition of Myeloperoxidase,Chrysophyllum marginatum | Pterogyne nitens,SP,Ibate  | Sao Paulo ,"5,7-dihydroxy-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-2-(3,4,5-trihydroxyphenyl)-4H-chromen-4-one","1S/C21H20O12/c1-6-14(26)17(29)18(30)21(31-6)33-20-16(28)13-9(23)4-8(22)5-12(13)32-19(20)7-2-10(24)15(27)11(25)3-7/h2-6,14,17-18,21-27,29-30H,1H3/t6-,14-,17+,18+,21-/m0/s1
","DCYOADKBABEMIQ-OWMUPTOHSA-N
",12.0,8.0,0.352,2.0
http://nubbekg.aksw.org/data/compound/2885,(-)-Spectaline,O[C@H]1[C@H](N[C@H](CC1)CCCCCCCCCCCCC(C)=O)C,325.5292,C20H39NO2,360.027,325.29807,13.0,49.326,Anti-inflamatory | Antinociceptive | Antioxidant | Cytotoxic,Cassia leptophylla | Cassia spectabilis | Senna spectabilis,SP,Araraquara  | Sao Paulo ,"14-[(2S,5R,6R)-5-hydroxy-6-methylpiperidin-2-yl]tetradecan-2-one","1S/C20H39NO2/c1-17(22)13-11-9-7-5-3-4-6-8-10-12-14-19-15-16-20(23)18(2)21-19/h18-21,23H,3-16H2,1-2H3/t18-,19+,20-/m1/s1
","SMOKZFNZPZHGMX-HSALFYBXSA-N
",3.0,2.0,5.311,1.0
http://nubbekg.aksw.org/data/compound/2886,(-)-3-O-acetyl-spectaline,C[C@@H]1[C@@H](CC[C@@H](N1)CCCCCCCCCCCCC(C)=O)OC(C)=O,367.5658,C22H41NO3,396.538,367.30865,15.0,55.403,Anti-inflamatory | Antinociceptive | Antioxidant | Cytotoxic,Cassia spectabilis | Senna spectabilis,SP,Araraquara  | Sao Paulo ,"(2R,3R,6S)-2-methyl-6-(13-oxotetradecyl)piperidin-3-yl acetate","1S/C22H41NO3/c1-18(24)14-12-10-8-6-4-5-7-9-11-13-15-21-16-17-22(19(2)23-21)26-20(3)25/h19,21-23H,4-17H2,1-3H3/t19-,21+,22-/m1/s1
","LRKWDKCSHJWJST-BAGYTPMASA-N
",4.0,1.0,6.015,1.0
http://nubbekg.aksw.org/data/compound/2896,"7,4'-Dimethoxyflavone",O=C2C=C(OC3=C2C=CC(OC)=C3)C1=CC=C(C=C1)OC,282.2907,C17H14O4,251.087,282.0892,3.0,48.679,Antioxidant,Iryanthera juruensis | Virola carinata,AM | PA,Belem  | Manaus ,7-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one,"1S/C17H14O4/c1-19-12-5-3-11(4-6-12)16-10-15(18)14-8-7-13(20-2)9-17(14)21-16/h3-10H,1-2H3
","LGTXUFBDCDFQIU-UHFFFAOYSA-N
",4.0,0.0,3.826,0.0
http://nubbekg.aksw.org/data/compound/2897,Fasciculiferin,O=C(C=C(C3=CC=C(OC)C(OC)=C3)O2)C1=C2C=C(OC)C=C1,312.3166,C18H16O5,276.632,312.09976,4.0,57.913,Antioxidant,Iryanthera juruensis,PA,Belem ,"2-(3,4-dimethoxyphenyl)-7-methoxy-4H-chromen-4-one","1S/C18H16O5/c1-20-12-5-6-13-14(19)10-16(23-17(13)9-12)11-4-7-15(21-2)18(8-11)22-3/h4-10H,1-3H3
","VSFZYCDPDWSYSS-UHFFFAOYSA-N
",5.0,0.0,3.416,0.0
