Id,Label,0,1,2,3,4,5,6,7,modularity_class
9463,9463,9463,HIV,0,inactive,HIV_9463,19328,,,18
9464,9464,9464,HIV,0,inactive,HIV_9464,25700,,,12
9465,9465,9465,HIV,0,inactive,HIV_9465,12328,,,20
9466,9466,9466,HIV,0,inactive,HIV_9466,12328,,,20
9467,9467,9467,HIV,0,inactive,HIV_9467,1344,,,17
9468,9468,9468,HIV,0,inactive,HIV_9468,21940,,,6
9469,9469,9469,HIV,0,inactive,HIV_9469,2082,,,17
9470,9470,9470,HIV,0,inactive,HIV_9470,13468,,,8
9471,9471,9471,HIV,0,inactive,HIV_9471,8217,,,4
9472,9472,9472,HIV,0,inactive,HIV_9472,22659,,,15
9473,9473,9473,HIV,0,inactive,HIV_9473,9473,,,4
9474,9474,9474,HIV,0,inactive,HIV_9474,27122,,,0
9475,9475,9475,HIV,0,inactive,HIV_9475,28565,,,15
9476,9476,9476,HIV,0,inactive,HIV_9476,23437,,,15
9477,9477,9477,HIV,0,inactive,HIV_9477,40121,,,6
9478,9478,9478,HIV,0,inactive,HIV_9478,9478,,,4
9479,9479,9479,HIV,0,inactive,HIV_9479,31082,,,4
9480,9480,9480,HIV,0,inactive,HIV_9480,33471,,,24
9481,9481,9481,HIV,0,inactive,HIV_9481,1640,,,6
9482,9482,9482,HIV,0,inactive,HIV_9482,21854,,,4
9483,9483,9483,HIV,0,inactive,HIV_9483,29508,,,4
9484,9484,9484,HIV,0,inactive,HIV_9484,29773,,,4
9485,9485,9485,HIV,0,inactive,HIV_9485,21854,,,4
9486,9486,9486,HIV,0,inactive,HIV_9486,6328,,,22
9487,9487,9487,HIV,0,inactive,HIV_9487,4981,,,4
9488,9488,9488,HIV,0,inactive,HIV_9488,14243,,,22
9489,9489,9489,HIV,0,inactive,HIV_9489,24626,,,13
9490,9490,9490,HIV,0,inactive,HIV_9490,5789,,,13
9491,9491,9491,HIV,0,inactive,HIV_9491,19970,,,6
9492,9492,9492,HIV,0,inactive,HIV_9492,22848,,,13
9493,9493,9493,HIV,0,inactive,HIV_9493,240,,,16
9494,9494,9494,HIV,0,inactive,HIV_9494,4368,,,8
9495,9495,9495,HIV,0,inactive,HIV_9495,22788,,,19
9496,9496,9496,HIV,0,inactive,HIV_9496,13223,,,9
9497,9497,9497,HIV,0,inactive,HIV_9497,7023,,,14
9498,9498,9498,HIV,0,inactive,HIV_9498,34713,,,5
9499,9499,9499,HIV,0,inactive,HIV_9499,35469,,,2
9500,9500,9500,HIV,0,inactive,HIV_9500,2185,,,3
9501,9501,9501,HIV,0,inactive,HIV_9501,4454,,,8
9502,9502,9502,HIV,0,inactive,HIV_9502,11482,,,14
9503,9503,9503,HIV,0,inactive,HIV_9503,30781,,,5
9504,9504,9504,HIV,0,inactive,HIV_9504,9504,,,18
9505,9505,9505,HIV,0,inactive,HIV_9505,9504,,,18
9506,9506,9506,HIV,0,inactive,HIV_9506,34128,,,3
9507,9507,9507,HIV,1,active,HIV_9507,34128,,,3
9508,9508,9508,HIV,0,inactive,HIV_9508,34023,,,3
9509,9509,9509,HIV,1,active,HIV_9509,9509,,,3
9510,9510,9510,HIV,0,inactive,HIV_9510,34421,,,3
9511,9511,9511,HIV,0,inactive,HIV_9511,7092,,,3
9512,9512,9512,HIV,0,inactive,HIV_9512,34330,,,16
9513,9513,9513,HIV,0,inactive,HIV_9513,19797,,,4
9514,9514,9514,HIV,0,inactive,HIV_9514,14346,,,9
9515,9515,9515,HIV,0,inactive,HIV_9515,38172,,,2
9516,9516,9516,HIV,0,inactive,HIV_9516,9517,,,1
9517,9517,9517,HIV,0,inactive,HIV_9517,9517,,,1
9518,9518,9518,HIV,0,inactive,HIV_9518,10364,,,1
9519,9519,9519,HIV,0,inactive,HIV_9519,10364,,,1
9520,9520,9520,HIV,0,inactive,HIV_9520,9517,,,1
9521,9521,9521,HIV,0,inactive,HIV_9521,10030,,,24
9522,9522,9522,HIV,0,inactive,HIV_9522,10030,,,24
9523,9523,9523,HIV,0,inactive,HIV_9523,10030,,,24
9524,9524,9524,HIV,0,inactive,HIV_9524,40929,,,8
9525,9525,9525,HIV,0,inactive,HIV_9525,4616,,,16
9526,9526,9526,HIV,0,inactive,HIV_9526,24853,,,16
9527,9527,9527,HIV,0,inactive,HIV_9527,27357,,,16
9528,9528,9528,HIV,0,inactive,HIV_9528,19895,,,16
9529,9529,9529,HIV,0,inactive,HIV_9529,9529,,,9
9530,9530,9530,HIV,0,inactive,HIV_9530,554,,,9
9531,9531,9531,HIV,0,inactive,HIV_9531,507,,,8
9532,9532,9532,HIV,0,inactive,HIV_9532,16784,,,24
9533,9533,9533,HIV,0,inactive,HIV_9533,29390,,,7
9534,9534,9534,HIV,0,inactive,HIV_9534,17486,,,9
9535,9535,9535,HIV,0,inactive,HIV_9535,40635,,,2
9536,9536,9536,HIV,0,inactive,HIV_9536,12705,,,5
9537,9537,9537,HIV,0,inactive,HIV_9537,9538,,,6
9538,9538,9538,HIV,0,inactive,HIV_9538,9538,,,6
9539,9539,9539,HIV,0,inactive,HIV_9539,9539,,,21
9540,9540,9540,HIV,0,inactive,HIV_9540,30707,,,6
9541,9541,9541,HIV,0,inactive,HIV_9541,19036,,,21
9542,9542,9542,HIV,0,inactive,HIV_9542,2840,,,15
9543,9543,9543,HIV,0,inactive,HIV_9543,33061,,,6
9544,9544,9544,HIV,0,inactive,HIV_9544,17980,,,14
9545,9545,9545,HIV,0,inactive,HIV_9545,22788,,,19
9546,9546,9546,HIV,0,inactive,HIV_9546,28837,,,10
9547,9547,9547,HIV,0,inactive,HIV_9547,21862,,,1
9548,9548,9548,HIV,0,inactive,HIV_9548,2724,,,1
9549,9549,9549,HIV,0,inactive,HIV_9549,27315,,,1
9550,9550,9550,HIV,0,inactive,HIV_9550,9550,,,13
9551,9551,9551,HIV,0,inactive,HIV_9551,27997,,,16
9552,9552,9552,HIV,0,inactive,HIV_9552,37322,,,1
9553,9553,9553,HIV,0,inactive,HIV_9553,36480,,,8
9554,9554,9554,HIV,0,inactive,HIV_9554,36418,,,4
9555,9555,9555,HIV,0,inactive,HIV_9555,39587,,,8
9556,9556,9556,HIV,0,inactive,HIV_9556,17568,,,17
9557,9557,9557,HIV,0,inactive,HIV_9557,20553,,,8
9558,9558,9558,HIV,0,inactive,HIV_9558,12766,,,21
9559,9559,9559,HIV,0,inactive,HIV_9559,9560,,,19
9560,9560,9560,HIV,0,inactive,HIV_9560,9560,,,19
9561,9561,9561,HIV,0,inactive,HIV_9561,11481,,,15
9562,9562,9562,HIV,0,inactive,HIV_9562,20874,,,19
9563,9563,9563,HIV,0,inactive,HIV_9563,11481,,,15
9564,9564,9564,HIV,0,inactive,HIV_9564,11481,,,15
9565,9565,9565,HIV,0,inactive,HIV_9565,38714,,,15
9566,9566,9566,HIV,0,inactive,HIV_9566,22857,,,4
9567,9567,9567,HIV,0,inactive,HIV_9567,23023,,,11
9568,9568,9568,HIV,0,inactive,HIV_9568,23023,,,11
9569,9569,9569,HIV,0,inactive,HIV_9569,11515,,,22
9570,9570,9570,HIV,0,inactive,HIV_9570,5070,,,11
9571,9571,9571,HIV,0,inactive,HIV_9571,23023,,,11
9572,9572,9572,HIV,0,inactive,HIV_9572,5070,,,11
9573,9573,9573,HIV,0,inactive,HIV_9573,5070,,,11
9574,9574,9574,HIV,0,inactive,HIV_9574,9574,,,5
9575,9575,9575,HIV,0,inactive,HIV_9575,9574,,,5
9576,9576,9576,HIV,0,inactive,HIV_9576,10030,,,24
9577,9577,9577,HIV,1,active,HIV_9577,10030,,,24
9578,9578,9578,HIV,0,inactive,HIV_9578,10030,,,24
9579,9579,9579,HIV,1,active,HIV_9579,13089,,,12
9580,9580,9580,HIV,0,inactive,HIV_9580,32676,,,2
9581,9581,9581,HIV,0,inactive,HIV_9581,20874,,,19
9582,9582,9582,HIV,0,inactive,HIV_9582,8701,,,19
9583,9583,9583,HIV,0,inactive,HIV_9583,35532,,,4
9584,9584,9584,HIV,0,inactive,HIV_9584,9924,,,15
9585,9585,9585,HIV,0,inactive,HIV_9585,6846,,,8
9586,9586,9586,HIV,0,inactive,HIV_9586,18203,,,8
9587,9587,9587,HIV,0,inactive,HIV_9587,28568,,,21
9588,9588,9588,HIV,0,inactive,HIV_9588,18975,,,6
9589,9589,9589,HIV,0,inactive,HIV_9589,13870,,,15
9590,9590,9590,HIV,0,inactive,HIV_9590,21645,,,8
9591,9591,9591,HIV,0,inactive,HIV_9591,9591,,,8
9592,9592,9592,HIV,0,inactive,HIV_9592,18975,,,6
9593,9593,9593,HIV,0,inactive,HIV_9593,13870,,,15
9594,9594,9594,HIV,0,inactive,HIV_9594,18975,,,6
9595,9595,9595,HIV,0,inactive,HIV_9595,28544,,,5
9596,9596,9596,HIV,0,inactive,HIV_9596,33469,,,15
9597,9597,9597,HIV,0,inactive,HIV_9597,20214,,,21
9598,9598,9598,HIV,0,inactive,HIV_9598,14823,,,21
9599,9599,9599,HIV,0,inactive,HIV_9599,18975,,,6
9600,9600,9600,HIV,0,inactive,HIV_9600,30707,,,6
9601,9601,9601,HIV,0,inactive,HIV_9601,28529,,,9
9602,9602,9602,HIV,0,inactive,HIV_9602,20992,,,17
9603,9603,9603,HIV,0,inactive,HIV_9603,9960,,,4
9604,9604,9604,HIV,0,inactive,HIV_9604,9614,,,15
9605,9605,9605,HIV,0,inactive,HIV_9605,28025,,,4
9606,9606,9606,HIV,0,inactive,HIV_9606,6897,,,4
9607,9607,9607,HIV,0,inactive,HIV_9607,30104,,,15
9608,9608,9608,HIV,0,inactive,HIV_9608,30104,,,15
9609,9609,9609,HIV,0,inactive,HIV_9609,30104,,,15
9610,9610,9610,HIV,0,inactive,HIV_9610,30104,,,15
9611,9611,9611,HIV,0,inactive,HIV_9611,9614,,,15
9612,9612,9612,HIV,0,inactive,HIV_9612,30550,,,13
9613,9613,9613,HIV,0,inactive,HIV_9613,25896,,,22
9614,9614,9614,HIV,0,inactive,HIV_9614,9614,,,15
9615,9615,9615,HIV,0,inactive,HIV_9615,1553,,,6
9616,9616,9616,HIV,0,inactive,HIV_9616,13680,,,21
9617,9617,9617,HIV,0,inactive,HIV_9617,9614,,,15
9618,9618,9618,HIV,0,inactive,HIV_9618,34448,,,15
9619,9619,9619,HIV,1,active,HIV_9619,11975,,,24
9620,9620,9620,HIV,1,active,HIV_9620,21101,,,24
9621,9621,9621,HIV,1,active,HIV_9621,33722,,,3
9622,9622,9622,HIV,0,inactive,HIV_9622,4141,,,9
9623,9623,9623,HIV,0,inactive,HIV_9623,13223,,,9
9624,9624,9624,HIV,0,inactive,HIV_9624,12042,,,13
9625,9625,9625,HIV,0,inactive,HIV_9625,18591,,,8
9626,9626,9626,HIV,0,inactive,HIV_9626,11459,,,9
9627,9627,9627,HIV,1,active,HIV_9627,9725,,,9
9628,9628,9628,HIV,0,inactive,HIV_9628,37642,,,8
9629,9629,9629,HIV,0,inactive,HIV_9629,37489,,,10
9630,9630,9630,HIV,0,inactive,HIV_9630,28297,,,2
9631,9631,9631,HIV,0,inactive,HIV_9631,32064,,,14
9632,9632,9632,HIV,0,inactive,HIV_9632,26231,,,5
9633,9633,9633,HIV,0,inactive,HIV_9633,33410,,,23
9634,9634,9634,HIV,0,inactive,HIV_9634,10370,,,5
9635,9635,9635,HIV,0,inactive,HIV_9635,26364,,,23
9636,9636,9636,HIV,0,inactive,HIV_9636,13424,,,12
9637,9637,9637,HIV,0,inactive,HIV_9637,18570,,,12
9638,9638,9638,HIV,0,inactive,HIV_9638,16378,,,13
9639,9639,9639,HIV,0,inactive,HIV_9639,33215,,,0
9640,9640,9640,HIV,0,inactive,HIV_9640,13424,,,12
9641,9641,9641,HIV,0,inactive,HIV_9641,11896,,,5
9642,9642,9642,HIV,0,inactive,HIV_9642,35074,,,12
9643,9643,9643,HIV,0,inactive,HIV_9643,8635,,,9
9644,9644,9644,HIV,0,inactive,HIV_9644,23224,,,5
9645,9645,9645,HIV,0,inactive,HIV_9645,16039,,,22
9646,9646,9646,HIV,0,inactive,HIV_9646,18591,,,8
9647,9647,9647,HIV,0,inactive,HIV_9647,32401,,,5
9648,9648,9648,HIV,0,inactive,HIV_9648,12479,,,13
9649,9649,9649,HIV,0,inactive,HIV_9649,26905,,,5
9650,9650,9650,HIV,0,inactive,HIV_9650,27955,,,21
9651,9651,9651,HIV,0,inactive,HIV_9651,1553,,,6
9652,9652,9652,HIV,0,inactive,HIV_9652,5662,,,22
9653,9653,9653,HIV,0,inactive,HIV_9653,32412,,,1
9654,9654,9654,HIV,0,inactive,HIV_9654,9738,,,19
9655,9655,9655,HIV,0,inactive,HIV_9655,24604,,,21
9656,9656,9656,HIV,0,inactive,HIV_9656,6004,,,13
9657,9657,9657,HIV,0,inactive,HIV_9657,28738,,,14
9658,9658,9658,HIV,0,inactive,HIV_9658,2860,,,1
9659,9659,9659,HIV,0,inactive,HIV_9659,11617,,,24
9660,9660,9660,HIV,0,inactive,HIV_9660,32739,,,24
9661,9661,9661,HIV,0,inactive,HIV_9661,5591,,,22
9662,9662,9662,HIV,0,inactive,HIV_9662,5638,,,4
9663,9663,9663,HIV,0,inactive,HIV_9663,1553,,,6
9664,9664,9664,HIV,0,inactive,HIV_9664,12270,,,1
9665,9665,9665,HIV,0,inactive,HIV_9665,33383,,,3
9666,9666,9666,HIV,0,inactive,HIV_9666,12862,,,2
9667,9667,9667,HIV,0,inactive,HIV_9667,15965,,,6
9668,9668,9668,HIV,0,inactive,HIV_9668,11768,,,2
9669,9669,9669,HIV,0,inactive,HIV_9669,16302,,,3
9670,9670,9670,HIV,0,inactive,HIV_9670,507,,,8
9671,9671,9671,HIV,0,inactive,HIV_9671,20794,,,6
9672,9672,9672,HIV,0,inactive,HIV_9672,14506,,,16
9673,9673,9673,HIV,0,inactive,HIV_9673,14506,,,16
9674,9674,9674,HIV,0,inactive,HIV_9674,19970,,,6
9675,9675,9675,HIV,0,inactive,HIV_9675,11925,,,14
9676,9676,9676,HIV,0,inactive,HIV_9676,4750,,,14
9677,9677,9677,HIV,0,inactive,HIV_9677,5218,,,6
9678,9678,9678,HIV,0,inactive,HIV_9678,23568,,,16
9679,9679,9679,HIV,0,inactive,HIV_9679,30846,,,6
9680,9680,9680,HIV,0,inactive,HIV_9680,35132,,,8
9681,9681,9681,HIV,0,inactive,HIV_9681,23277,,,14
9682,9682,9682,HIV,0,inactive,HIV_9682,11482,,,14
9683,9683,9683,HIV,0,inactive,HIV_9683,33433,,,16
9684,9684,9684,HIV,0,inactive,HIV_9684,33433,,,16
9685,9685,9685,HIV,0,inactive,HIV_9685,20340,,,21
9686,9686,9686,HIV,0,inactive,HIV_9686,2913,,,9
9687,9687,9687,HIV,0,inactive,HIV_9687,31842,,,20
9688,9688,9688,HIV,0,inactive,HIV_9688,9416,,,8
9689,9689,9689,HIV,0,inactive,HIV_9689,20553,,,8
9690,9690,9690,HIV,0,inactive,HIV_9690,19,,,16
9691,9691,9691,HIV,0,inactive,HIV_9691,9691,,,2
9692,9692,9692,HIV,0,inactive,HIV_9692,37185,,,4
9693,9693,9693,HIV,0,inactive,HIV_9693,1976,,,15
9694,9694,9694,HIV,0,inactive,HIV_9694,1163,,,5
9695,9695,9695,HIV,0,inactive,HIV_9695,30271,,,21
9696,9696,9696,HIV,0,inactive,HIV_9696,13579,,,5
9697,9697,9697,HIV,0,inactive,HIV_9697,1786,,,16
9698,9698,9698,HIV,0,inactive,HIV_9698,34393,,,10
9699,9699,9699,HIV,0,inactive,HIV_9699,1379,,,15
9700,9700,9700,HIV,0,inactive,HIV_9700,4735,,,4
9701,9701,9701,HIV,0,inactive,HIV_9701,2595,,,23
9702,9702,9702,HIV,0,inactive,HIV_9702,11771,,,9
9703,9703,9703,HIV,0,inactive,HIV_9703,10920,,,19
9704,9704,9704,HIV,0,inactive,HIV_9704,7699,,,19
9705,9705,9705,HIV,0,inactive,HIV_9705,12780,,,19
9706,9706,9706,HIV,0,inactive,HIV_9706,7700,,,4
9707,9707,9707,HIV,0,inactive,HIV_9707,8177,,,19
9708,9708,9708,HIV,0,inactive,HIV_9708,7700,,,4
9709,9709,9709,HIV,0,inactive,HIV_9709,7699,,,19
9710,9710,9710,HIV,0,inactive,HIV_9710,22988,,,19
9711,9711,9711,HIV,0,inactive,HIV_9711,8177,,,19
9712,9712,9712,HIV,0,inactive,HIV_9712,16633,,,19
9713,9713,9713,HIV,0,inactive,HIV_9713,20358,,,9
9714,9714,9714,HIV,0,inactive,HIV_9714,9716,,,24
9715,9715,9715,HIV,0,inactive,HIV_9715,7911,,,19
9716,9716,9716,HIV,0,inactive,HIV_9716,9716,,,4
9717,9717,9717,HIV,0,inactive,HIV_9717,10920,,,19
9718,9718,9718,HIV,0,inactive,HIV_9718,9716,,,4
9719,9719,9719,HIV,0,inactive,HIV_9719,7911,,,19
9720,9720,9720,HIV,0,inactive,HIV_9720,22988,,,19
9721,9721,9721,HIV,0,inactive,HIV_9721,36289,,,24
9722,9722,9722,HIV,0,inactive,HIV_9722,7911,,,19
9723,9723,9723,HIV,0,inactive,HIV_9723,33523,,,12
9724,9724,9724,HIV,0,inactive,HIV_9724,27012,,,2
9725,9725,9725,HIV,0,inactive,HIV_9725,9725,,,9
9726,9726,9726,HIV,0,inactive,HIV_9726,11744,,,11
9727,9727,9727,HIV,0,inactive,HIV_9727,2840,,,15
9728,9728,9728,HIV,0,inactive,HIV_9728,38714,,,22
9729,9729,9729,HIV,0,inactive,HIV_9729,9924,,,15
9730,9730,9730,HIV,0,inactive,HIV_9730,30432,,,11
9731,9731,9731,HIV,0,inactive,HIV_9731,25467,,,9
9732,9732,9732,HIV,0,inactive,HIV_9732,38714,,,22
9733,9733,9733,HIV,0,inactive,HIV_9733,7989,,,15
9734,9734,9734,HIV,0,inactive,HIV_9734,17692,,,4
9735,9735,9735,HIV,0,inactive,HIV_9735,2504,,,2
9736,9736,9736,HIV,0,inactive,HIV_9736,9738,,,19
9737,9737,9737,HIV,0,inactive,HIV_9737,21709,,,19
9738,9738,9738,HIV,0,inactive,HIV_9738,9738,,,19
9739,9739,9739,HIV,0,inactive,HIV_9739,9738,,,19
9740,9740,9740,HIV,0,inactive,HIV_9740,37516,,,5
9741,9741,9741,HIV,0,inactive,HIV_9741,12789,,,5
9742,9742,9742,HIV,0,inactive,HIV_9742,13616,,,5
9743,9743,9743,HIV,0,inactive,HIV_9743,6152,,,4
9744,9744,9744,HIV,0,inactive,HIV_9744,11617,,,24
9745,9745,9745,HIV,0,inactive,HIV_9745,33520,,,12
9746,9746,9746,HIV,0,inactive,HIV_9746,25532,,,17
9747,9747,9747,HIV,0,inactive,HIV_9747,9738,,,19
9748,9748,9748,HIV,0,inactive,HIV_9748,26087,,,12
9749,9749,9749,HIV,0,inactive,HIV_9749,31949,,,9
9750,9750,9750,HIV,0,inactive,HIV_9750,8715,,,4
9751,9751,9751,HIV,0,inactive,HIV_9751,24087,,,9
9752,9752,9752,HIV,0,inactive,HIV_9752,28196,,,15
9753,9753,9753,HIV,0,inactive,HIV_9753,17170,,,15
9754,9754,9754,HIV,0,inactive,HIV_9754,28704,,,13
9755,9755,9755,HIV,0,inactive,HIV_9755,29563,,,13
9756,9756,9756,HIV,0,inactive,HIV_9756,38714,,,15
9757,9757,9757,HIV,0,inactive,HIV_9757,17573,,,4
9758,9758,9758,HIV,0,inactive,HIV_9758,31949,,,9
9759,9759,9759,HIV,0,inactive,HIV_9759,37568,,,22
9760,9760,9760,HIV,0,inactive,HIV_9760,38714,,,15
9761,9761,9761,HIV,0,inactive,HIV_9761,8701,,,4
9762,9762,9762,HIV,0,inactive,HIV_9762,22857,,,4
9763,9763,9763,HIV,0,inactive,HIV_9763,30707,,,6
9764,9764,9764,HIV,0,inactive,HIV_9764,17885,,,24
9765,9765,9765,HIV,0,inactive,HIV_9765,9738,,,19
9766,9766,9766,HIV,0,inactive,HIV_9766,9738,,,15
9767,9767,9767,HIV,0,inactive,HIV_9767,7401,,,18
9768,9768,9768,HIV,0,inactive,HIV_9768,23764,,,4
9769,9769,9769,HIV,0,inactive,HIV_9769,3902,,,6
9770,9770,9770,HIV,0,inactive,HIV_9770,24087,,,9
9771,9771,9771,HIV,0,inactive,HIV_9771,9738,,,19
9772,9772,9772,HIV,0,inactive,HIV_9772,17885,,,24
9773,9773,9773,HIV,1,active,HIV_9773,8600,,,12
9774,9774,9774,HIV,0,inactive,HIV_9774,39470,,,1
9775,9775,9775,HIV,0,inactive,HIV_9775,2805,,,1
9776,9776,9776,HIV,0,inactive,HIV_9776,11099,,,21
9777,9777,9777,HIV,0,inactive,HIV_9777,16083,,,1
9778,9778,9778,HIV,0,inactive,HIV_9778,24921,,,1
9779,9779,9779,HIV,0,inactive,HIV_9779,13453,,,8
9780,9780,9780,HIV,0,inactive,HIV_9780,27315,,,1
9781,9781,9781,HIV,0,inactive,HIV_9781,16083,,,1
9782,9782,9782,HIV,0,inactive,HIV_9782,16083,,,1
9783,9783,9783,HIV,0,inactive,HIV_9783,223,,,15
9784,9784,9784,HIV,0,inactive,HIV_9784,16378,,,13
9785,9785,9785,HIV,0,inactive,HIV_9785,9785,,,13
9786,9786,9786,HIV,0,inactive,HIV_9786,9785,,,13
9787,9787,9787,HIV,0,inactive,HIV_9787,9785,,,13
9788,9788,9788,HIV,0,inactive,HIV_9788,9785,,,13
9789,9789,9789,HIV,0,inactive,HIV_9789,9785,,,13
9790,9790,9790,HIV,0,inactive,HIV_9790,2272,,,13
9791,9791,9791,HIV,0,inactive,HIV_9791,40172,,,1
9792,9792,9792,HIV,0,inactive,HIV_9792,29788,,,13
9793,9793,9793,HIV,0,inactive,HIV_9793,29121,,,13
9794,9794,9794,HIV,0,inactive,HIV_9794,39490,,,13
9795,9795,9795,HIV,0,inactive,HIV_9795,39490,,,13
9796,9796,9796,HIV,0,inactive,HIV_9796,36297,,,13
9797,9797,9797,HIV,0,inactive,HIV_9797,21862,,,1
9798,9798,9798,HIV,0,inactive,HIV_9798,9785,,,13
9799,9799,9799,HIV,0,inactive,HIV_9799,7952,,,13
9800,9800,9800,HIV,0,inactive,HIV_9800,32728,,,13
9801,9801,9801,HIV,0,inactive,HIV_9801,15908,,,23
9802,9802,9802,HIV,0,inactive,HIV_9802,21862,,,1
9803,9803,9803,HIV,0,inactive,HIV_9803,11285,,,4
9804,9804,9804,HIV,0,inactive,HIV_9804,34656,,,17
9805,9805,9805,HIV,0,inactive,HIV_9805,15807,,,23
9806,9806,9806,HIV,0,inactive,HIV_9806,1724,,,23
9807,9807,9807,HIV,0,inactive,HIV_9807,15203,,,16
9808,9808,9808,HIV,0,inactive,HIV_9808,491,,,16
9809,9809,9809,HIV,0,inactive,HIV_9809,10334,,,16
9810,9810,9810,HIV,0,inactive,HIV_9810,39114,,,16
9811,9811,9811,HIV,0,inactive,HIV_9811,39114,,,16
9812,9812,9812,HIV,0,inactive,HIV_9812,12776,,,16
9813,9813,9813,HIV,0,inactive,HIV_9813,21862,,,1
9814,9814,9814,HIV,0,inactive,HIV_9814,33433,,,16
9815,9815,9815,HIV,0,inactive,HIV_9815,33433,,,16
9816,9816,9816,HIV,0,inactive,HIV_9816,120,,,16
9817,9817,9817,HIV,0,inactive,HIV_9817,120,,,16
9818,9818,9818,HIV,0,inactive,HIV_9818,29788,,,13
9819,9819,9819,HIV,0,inactive,HIV_9819,29788,,,13
9820,9820,9820,HIV,0,inactive,HIV_9820,9829,,,13
9821,9821,9821,HIV,0,inactive,HIV_9821,9829,,,13
9822,9822,9822,HIV,0,inactive,HIV_9822,29356,,,1
9823,9823,9823,HIV,0,inactive,HIV_9823,13420,,,1
9824,9824,9824,HIV,0,inactive,HIV_9824,21862,,,13
9825,9825,9825,HIV,0,inactive,HIV_9825,6242,,,13
9826,9826,9826,HIV,0,inactive,HIV_9826,29121,,,13
9827,9827,9827,HIV,0,inactive,HIV_9827,9829,,,13
9828,9828,9828,HIV,0,inactive,HIV_9828,9829,,,13
9829,9829,9829,HIV,0,inactive,HIV_9829,9829,,,13
9830,9830,9830,HIV,0,inactive,HIV_9830,15153,,,16
9831,9831,9831,HIV,0,inactive,HIV_9831,24853,,,16
9832,9832,9832,HIV,0,inactive,HIV_9832,12441,,,16
9833,9833,9833,HIV,0,inactive,HIV_9833,28196,,,15
9834,9834,9834,HIV,0,inactive,HIV_9834,38917,,,8
9835,9835,9835,HIV,0,inactive,HIV_9835,40178,,,1
9836,9836,9836,HIV,0,inactive,HIV_9836,15189,,,0
9837,9837,9837,HIV,0,inactive,HIV_9837,13683,,,6
9838,9838,9838,HIV,0,inactive,HIV_9838,14761,,,21
9839,9839,9839,HIV,0,inactive,HIV_9839,9927,,,23
9840,9840,9840,HIV,0,inactive,HIV_9840,37741,,,4
9841,9841,9841,HIV,0,inactive,HIV_9841,37741,,,4
9842,9842,9842,HIV,0,inactive,HIV_9842,36006,,,4
9843,9843,9843,HIV,0,inactive,HIV_9843,29026,,,4
9844,9844,9844,HIV,0,inactive,HIV_9844,32448,,,6
9845,9845,9845,HIV,0,inactive,HIV_9845,4233,,,6
9846,9846,9846,HIV,0,inactive,HIV_9846,20884,,,4
9847,9847,9847,HIV,0,inactive,HIV_9847,18591,,,8
9848,9848,9848,HIV,0,inactive,HIV_9848,32764,,,20
9849,9849,9849,HIV,1,active,HIV_9849,36502,,,20
9850,9850,9850,HIV,0,inactive,HIV_9850,35447,,,2
9851,9851,9851,HIV,0,inactive,HIV_9851,38727,,,21
9852,9852,9852,HIV,0,inactive,HIV_9852,29050,,,21
9853,9853,9853,HIV,0,inactive,HIV_9853,21186,,,3
9854,9854,9854,HIV,0,inactive,HIV_9854,2272,,,13
9855,9855,9855,HIV,0,inactive,HIV_9855,28998,,,13
9856,9856,9856,HIV,0,inactive,HIV_9856,28998,,,13
9857,9857,9857,HIV,0,inactive,HIV_9857,25157,,,4
9858,9858,9858,HIV,0,inactive,HIV_9858,22859,,,13
9859,9859,9859,HIV,0,inactive,HIV_9859,9859,,,12
9860,9860,9860,HIV,0,inactive,HIV_9860,454,,,1
9861,9861,9861,HIV,0,inactive,HIV_9861,454,,,1
9862,9862,9862,HIV,0,inactive,HIV_9862,27068,,,13
9863,9863,9863,HIV,0,inactive,HIV_9863,27068,,,13
9864,9864,9864,HIV,0,inactive,HIV_9864,31558,,,9
9865,9865,9865,HIV,0,inactive,HIV_9865,17366,,,6
9866,9866,9866,HIV,0,inactive,HIV_9866,31359,,,9
9867,9867,9867,HIV,0,inactive,HIV_9867,38022,,,13
9868,9868,9868,HIV,0,inactive,HIV_9868,28846,,,0
9869,9869,9869,HIV,0,inactive,HIV_9869,9237,,,8
9870,9870,9870,HIV,0,inactive,HIV_9870,11509,,,22
9871,9871,9871,HIV,0,inactive,HIV_9871,18115,,,24
9872,9872,9872,HIV,0,inactive,HIV_9872,4346,,,0
9873,9873,9873,HIV,0,inactive,HIV_9873,4346,,,0
9874,9874,9874,HIV,0,inactive,HIV_9874,9923,,,0
9875,9875,9875,HIV,0,inactive,HIV_9875,9875,,,0
9876,9876,9876,HIV,0,inactive,HIV_9876,4346,,,0
9877,9877,9877,HIV,0,inactive,HIV_9877,23446,,,0
9878,9878,9878,HIV,0,inactive,HIV_9878,9923,,,0
9879,9879,9879,HIV,0,inactive,HIV_9879,36853,,,23
9880,9880,9880,HIV,0,inactive,HIV_9880,4346,,,0
9881,9881,9881,HIV,0,inactive,HIV_9881,9923,,,0
9882,9882,9882,HIV,0,inactive,HIV_9882,9888,,,0
9883,9883,9883,HIV,0,inactive,HIV_9883,9888,,,0
9884,9884,9884,HIV,0,inactive,HIV_9884,26316,,,0
9885,9885,9885,HIV,0,inactive,HIV_9885,9875,,,0
9886,9886,9886,HIV,0,inactive,HIV_9886,9875,,,0
